Pixel,Wavelength,Processed,Raw,Dark,Reference
72,365.62,49,905,869,
73,365.95,36,896,865,
74,366.29,43,897,856,
75,366.62,46,911,854,
76,366.95,54.67,911,871,
77,367.28,52,926,859,
78,367.61,57,905,856,
79,367.94,53.67,922,867,
80,368.28,52.33,920,863,
81,368.61,57.67,901,856,
82,368.94,45.67,930,859,
83,369.27,50.33,890,869,
84,369.6,47,903,844,
85,369.93,50,926,865,
86,370.27,51.67,916,886,
87,370.6,43.33,916,852,
88,370.93,44.67,894,858,
89,371.26,43,909,875,
90,371.59,52.67,918,859,
91,371.92,57,924,859,
92,372.26,60,901,854,
93,372.59,51,918,850,
94,372.92,51.33,896,858,
95,373.25,45.33,911,863,
96,373.58,40.67,913,863,
97,373.92,53.33,901,877,
98,374.25,55,928,842,
99,374.58,56.33,918,863,
100,374.91,49,920,892,
101,375.24,66,916,852,
102,375.57,70,928,822,
103,375.91,65.33,913,873,
104,376.24,63,915,865,
105,376.57,79,947,848,
106,376.9,80.67,934,846,
107,377.23,71,920,865,
108,377.57,61.33,911,841,
109,377.9,63,915,856,
110,378.23,57.33,916,856,
111,378.56,49.67,918,865,
112,378.89,24,897,861,
113,379.23,24,867,884,
114,379.56,34.67,909,856,
115,379.89,60.67,918,850,
116,380.22,55.67,913,852,
117,380.55,55,915,877,
118,380.89,58.67,916,850,
119,381.22,67,926,854,
120,381.55,56,926,863,
121,381.88,53,896,863,
122,382.21,52.33,909,846,
123,382.55,53.67,926,865,
124,382.88,50,896,859,
125,383.21,46,913,861,
126,383.54,56,918,869,
127,383.87,55,934,867,
128,384.21,60,897,848,
129,384.54,44,916,852,
130,384.87,41,922,903,
131,385.2,46.33,905,865,
132,385.53,59.67,930,850,
133,385.87,60.33,915,856,
134,386.2,51.67,901,859,
135,386.53,53,915,861,
136,386.86,52.33,922,859,
137,387.19,26,915,875,
138,387.53,23.33,844,869,
139,387.86,33.33,916,861,
140,388.19,67.67,918,848,
141,388.52,70.67,924,846,
142,388.86,56,920,856,
143,389.19,39.33,916,890,
144,389.52,52,903,875,
145,389.85,74.33,937,835,
146,390.18,83.33,918,825,
147,390.52,69,911,856,
148,390.85,66,928,869,
149,391.18,61.67,932,848,
150,391.51,50.33,909,867,
151,391.84,39.33,907,882,
152,392.18,47.33,909,858,
153,392.51,57.33,920,854,
154,392.84,63,920,865,
155,393.17,58.67,920,852,
156,393.51,64,918,865,
157,393.84,56,934,863,
158,394.17,60.67,915,871,
159,394.5,64,913,846,
160,394.84,59.33,918,837,
161,395.17,53,905,875,
162,395.5,47,913,865,
163,395.83,51,911,848,
164,396.16,44.33,909,867,
165,396.5,41.67,903,875,
166,396.83,45.67,918,863,
167,397.16,58.67,913,859,
168,397.49,57,934,867,
169,397.83,54.67,915,865,
170,398.16,47,916,869,
171,398.49,45.33,905,861,
172,398.82,53.67,901,856,
173,399.16,72,928,856,
174,399.49,71,943,844,
175,399.82,64,913,871,
176,400.15,53,907,856,
177,400.49,47,922,856,
178,400.82,46,899,875,
179,401.15,48.67,926,878,
180,401.48,54,913,839,
181,401.82,62,913,873,
182,402.15,56.33,939,867,
183,402.48,71,922,865,
184,402.81,65.33,945,861,
185,403.14,74.33,916,861,
186,403.48,70.67,928,844,
187,403.81,69.33,932,859,
188,404.14,58,916,865,
189,404.47,63.33,909,859,
190,404.81,63,939,850,
191,405.14,48.67,913,863,
192,405.47,47.67,882,875,
193,405.8,50.67,945,859,
194,406.14,68.67,918,859,
195,406.47,60.33,924,863,
196,406.8,62.67,934,873,
197,407.13,56,916,850,
198,407.47,62.33,899,858,
199,407.8,67,934,854,
200,408.13,66,926,846,
201,408.47,56,894,856,
202,408.8,45.67,909,859,
203,409.13,51.33,920,871,
204,409.46,50,916,861,
205,409.8,45,913,867,
206,410.13,48.33,905,871,
207,410.46,57,934,869,
208,410.79,66.33,922,850,
209,411.13,66.33,939,877,
210,411.46,55.67,928,863,
211,411.79,59.67,896,856,
212,412.12,67.67,920,846,
213,412.46,81.67,939,850,
214,412.79,69.67,924,842,
215,413.12,59,897,859,
216,413.45,42.33,922,865,
217,413.79,50.67,905,873,
218,414.12,54,922,859,
219,414.45,65.33,928,861,
220,414.78,76.67,939,873,
221,415.12,79.67,945,848,
222,415.45,74.67,918,842,
223,415.78,61,924,873,
224,416.12,70.67,915,859,
225,416.45,74,951,846,
226,416.78,82,922,861,
227,417.11,66.67,928,848,
228,417.45,61,911,852,
229,417.78,55.33,913,869,
230,418.11,51.67,926,863,
231,418.44,56,909,861,
232,418.78,53.33,924,867,
233,419.11,62.67,926,871,
234,419.44,68.33,935,859,
235,419.78,69,922,848,
236,420.11,58,930,873,
237,420.44,57.33,920,877,
238,420.77,67,918,846,
239,421.11,73,930,844,
240,421.44,67.33,920,859,
241,421.77,61.67,928,873,
242,422.1,56,930,861,
243,422.44,56.67,913,869,
244,422.77,57,922,865,
245,423.1,65.67,926,856,
246,423.44,76.33,920,850,
247,423.77,73,945,856,
248,424.1,68,916,856,
249,424.43,58.67,918,863,
250,424.77,67.67,934,873,
251,425.1,74.33,937,850,
252,425.43,76.33,916,841,
253,425.76,83.33,934,867,
254,426.1,83,922,814,
255,426.43,94,924,850,
256,426.76,84.33,935,835,
257,427.1,87,954,875,
258,427.43,79.67,945,863,
259,427.76,74.67,928,850,
260,428.09,68.33,920,856,
261,428.43,61,924,861,
262,428.76,62.67,915,859,
263,429.09,69,930,861,
264,429.43,68,924,842,
265,429.76,72.33,903,850,
266,430.09,68.33,934,852,
267,430.42,74.67,937,867,
268,430.76,73.33,928,856,
269,431.09,70.67,926,848,
270,431.42,69.33,920,858,
271,431.76,66.67,941,873,
272,432.09,75,922,852,
273,432.42,71.67,939,852,
274,432.75,76.67,935,877,
275,433.09,76,939,854,
276,433.42,87,937,852,
277,433.75,86,954,863,
278,434.09,78.33,926,844,
279,434.42,72.67,918,856,
280,434.75,79,930,856,
281,435.09,83.67,962,861,
282,435.42,87.33,935,859,
283,435.75,109,937,852,
284,436.08,107.67,1027,861,
285,436.42,106.67,937,865,
286,436.75,75.67,928,846,
287,437.08,69.67,934,861,
288,437.42,69.67,934,880,
289,437.75,78.67,953,871,
290,438.08,90.33,954,854,
291,438.41,92,941,852,
292,438.75,85.67,926,839,
293,439.08,95.33,939,858,
294,439.41,90.67,979,861,
295,439.75,86.67,932,859,
296,440.08,83.67,932,863,
297,440.41,84.33,970,861,
298,440.74,81,934,859,
299,441.08,77.67,918,859,
300,441.41,78,945,846,
301,441.74,90,953,877,
302,442.08,93.33,956,861,
303,442.41,99,953,844,
304,442.74,96,954,861,
305,443.08,99.67,947,861,
306,443.41,104,966,846,
307,443.74,105,960,854,
308,444.07,98,947,858,
309,444.41,92.67,949,850,
310,444.74,102.33,951,861,
311,445.07,103,985,867,
312,445.41,118.33,966,865,
313,445.74,94.67,977,841,
314,446.07,79,958,911,
315,446.41,62,932,878,
316,446.74,80.33,943,858,
317,447.07,101,956,854,
318,447.4,104,975,859,
319,447.74,105,953,859,
320,448.07,99.33,953,848,
321,448.4,112.67,968,869,
322,448.74,114.67,992,858,
323,449.07,112.67,970,859,
324,449.4,95,970,877,
325,449.74,98,939,858,
326,450.07,100.67,970,850,
327,450.4,106.67,966,865,
328,450.73,103,979,880,
329,451.07,110,970,861,
330,451.4,113.67,953,831,
331,451.73,114.67,962,852,
332,452.07,108.33,975,863,
333,452.4,110.33,953,850,
334,452.73,109,964,848,
335,453.07,111,977,869,
336,453.4,104.67,968,859,
337,453.73,105.33,953,856,
338,454.06,99.33,973,863,
339,454.4,102.33,960,869,
340,454.73,108.33,958,852,
341,455.06,107,989,861,
342,455.4,100.33,956,869,
343,455.73,100.67,951,865,
344,456.06,111,977,848,
345,456.4,112,985,867,
346,456.73,107,954,865,
347,457.06,112.33,951,837,
348,457.4,121.67,992,858,
349,457.73,113,992,875,
350,458.06,105.33,951,863,
351,458.39,108,970,859,
352,458.73,123.33,979,854,
353,459.06,121.67,992,858,
354,459.39,114.33,964,858,
355,459.73,111.33,972,869,
356,460.06,116,983,858,
357,460.39,124.33,970,850,
358,460.73,117.33,989,861,
359,461.06,111.33,981,877,
360,461.39,112,956,854,
361,461.73,122.33,989,859,
362,462.06,120,994,859,
363,462.39,115.33,973,878,
364,462.72,120.33,972,856,
365,463.06,131,987,837,
366,463.39,132.33,983,856,
367,463.72,126,987,867,
368,464.06,121,992,861,
369,464.39,126.67,990,878,
370,464.72,119,983,846,
371,465.06,127.67,966,858,
372,465.39,115,996,858,
373,465.72,137.33,968,869,
374,466.06,136,1027,852,
375,466.39,146.67,990,856,
376,466.72,124.67,987,856,
377,467.05,126.67,970,861,
378,467.39,132,992,852,
379,467.72,132.33,1006,859,
380,468.05,128,979,869,
381,468.39,123.33,983,856,
382,468.72,124.67,992,859,
383,469.05,124.33,983,869,
384,469.39,128.67,970,844,
385,469.72,135,994,848,
386,470.05,130.33,1008,875,
387,470.38,126,989,877,
388,470.72,126,983,850,
389,471.05,125.33,1008,875,
390,471.38,124.67,998,888,
391,471.72,129.67,992,861,
392,472.05,136,998,850,
393,472.38,126.67,987,858,
394,472.72,125.33,972,869,
395,473.05,131.67,994,850,
396,473.38,134.67,1006,858,
397,473.72,133.67,966,854,
398,474.05,138.67,983,842,
399,474.38,150.67,1013,850,
400,474.71,152,1021,873,
401,475.05,137.67,1006,861,
402,475.38,134,979,859,
403,475.71,126.33,1004,867,
404,476.05,142,989,867,
405,476.38,139.33,1011,844,
406,476.71,144,1004,875,
407,477.05,130.33,992,856,
408,477.38,136,989,863,
409,477.71,135.33,1000,854,
410,478.05,139.67,990,856,
411,478.38,139,998,859,
412,478.71,145,996,852,
413,479.04,135,1015,863,
414,479.38,136.33,987,878,
415,479.71,139,1004,856,
416,480.04,147,1023,863,
417,480.38,145,994,861,
418,480.71,143,996,854,
419,481.04,145.33,1015,861,
420,481.38,151,1011,871,
421,481.71,150.33,1013,854,
422,482.04,160.67,996,844,
423,482.38,150,1017,846,
424,482.71,152.67,992,865,
425,483.04,143,1006,846,
426,483.37,148,998,856,
427,483.71,132.67,1000,858,
428,484.04,138.33,985,871,
429,484.37,139,1028,869,
430,484.71,152.33,1015,871,
431,485.04,149.33,1013,859,
432,485.37,147,1008,858,
433,485.71,139.33,1004,867,
434,486.04,140,1006,875,
435,486.37,127.67,1013,861,
436,486.7,136,994,894,
437,487.04,126.33,1015,859,
438,487.37,141.67,994,871,
439,487.7,141.33,992,846,
440,488.04,141.33,1009,854,
441,488.37,141.33,994,871,
442,488.7,147.33,1004,858,
443,489.04,150,1025,852,
444,489.37,152.67,998,867,
445,489.7,153,1002,848,
446,490.03,163,1030,856,
447,490.37,163,1028,867,
448,490.7,159,1000,846,
449,491.03,165.33,1006,844,
450,491.37,169,1034,854,
451,491.7,167,1034,869,
452,492.03,154,1017,861,
453,492.37,153,1008,867,
454,492.7,140.33,1021,859,
455,493.03,147.67,1008,890,
456,493.36,148.67,1015,852,
457,493.7,159.33,1021,856,
458,494.03,153,1000,850,
459,494.36,149.33,1011,867,
460,494.7,147.33,1015,861,
461,495.03,152.33,1015,871,
462,495.36,163,1009,850,
463,495.7,166.33,1034,848,
464,496.03,155.67,1025,871,
465,496.36,162,1011,884,
466,496.69,167,1047,842,
467,497.03,174.67,1028,859,
468,497.36,150,1017,867,
469,497.69,143.67,1000,869,
470,498.03,139.33,1009,859,
471,498.36,144,998,861,
472,498.69,144,1008,863,
473,499.03,146,1021,871,
474,499.36,149.33,1002,859,
475,499.69,151,1011,856,
476,500.02,156.33,1011,856,
477,500.36,157.33,1015,856,
478,500.69,150.67,1021,863,
479,501.02,166,1002,867,
480,501.36,168.33,1057,852,
481,501.69,159.67,1021,856,
482,502.02,146.33,989,880,
483,502.35,146.33,1019,854,
484,502.69,162,1021,856,
485,503.02,148.67,1021,865,
486,503.35,140,992,867,
487,503.69,149.33,1002,863,
488,504.02,156.33,1034,850,
489,504.35,162.67,1002,856,
490,504.68,161,1023,865,
491,505.02,161,1038,859,
492,505.35,160.67,1021,875,
493,505.68,158.67,1009,852,
494,506.02,156.67,1034,861,
495,506.35,150.67,1015,875,
496,506.68,149.33,1008,869,
497,507.02,157.67,1025,856,
498,507.35,156.33,1023,858,
499,507.68,145,1008,873,
500,508.01,146.33,1000,865,
501,508.35,150.67,1015,846,
502,508.68,156.33,1009,861,
503,509.01,155.67,1008,856,
504,509.35,159,1028,861,
505,509.68,158.33,1019,861,
506,510.01,158.33,1025,875,
507,510.34,154.33,1032,865,
508,510.68,148.67,1015,869,
509,511.01,146.67,1011,878,
510,511.34,157.67,1015,854,
511,511.67,164.67,1027,848,
512,512.01,159.67,1027,873,
513,512.34,166.33,1017,871,
514,512.67,170.67,1038,839,
515,513.01,167,1015,848,
516,513.34,155,996,861,
517,513.67,155.67,1017,854,
518,514,157.33,1023,854,
519,514.34,155.33,1009,869,
520,514.67,153.33,1015,858,
521,515,153.33,1019,856,
522,515.34,136.67,1011,871,
523,515.67,144.33,989,882,
524,516,148.67,1028,842,
525,516.33,159.67,1009,856,
526,516.67,156.67,1017,877,
527,517,159.67,1025,848,
528,517.33,163,1008,846,
529,517.66,154,1011,861,
530,518,156.33,1019,869,
531,518.33,158.33,1008,839,
532,518.66,151,1015,859,
533,519,150.33,989,861,
534,519.33,149,1021,854,
535,519.66,151.33,1004,852,
536,519.99,144,1000,865,
537,520.33,144.67,1006,861,
538,520.66,144.67,1017,863,
539,520.99,145.67,1004,869,
540,521.32,150.67,1028,880,
541,521.66,163.67,1008,839,
542,521.99,163,1015,841,
543,522.32,155.67,1002,856,
544,522.66,140,1006,859,
545,522.99,140,977,850,
546,523.32,139,1009,863,
547,523.65,155,1009,865,
548,523.99,161.33,1025,850,
549,524.32,153,1011,846,
550,524.65,148.33,990,871,
551,524.98,149,1011,850,
552,525.32,165.33,1040,873,
553,525.65,159,1027,859,
554,525.98,164.67,1009,867,
555,526.31,158.67,1025,841,
556,526.65,156.33,1011,861,
557,526.98,155.67,1013,878,
558,527.31,155.67,1032,850,
559,527.65,155.67,1000,850,
560,527.98,144.33,1008,873,
561,528.31,150.67,1011,863,
562,528.64,168,1015,846,
563,528.98,172.33,1028,841,
564,529.31,174.33,1030,869,
565,529.64,165,1042,867,
566,529.97,168.33,1013,854,
567,530.31,166.33,1025,854,
568,530.64,174,1032,863,
569,530.97,166.33,1038,856,
570,531.3,168.33,1013,865,
571,531.64,165.33,1025,850,
572,531.97,169.33,1036,863,
573,532.3,160.33,1023,863,
574,532.63,163,1028,880,
575,532.97,176.33,1027,846,
576,533.3,183.33,1042,842,
577,533.63,188.33,1040,871,
578,533.96,177.33,1055,859,
579,534.3,181.33,1023,856,
580,534.63,180,1040,859,
581,534.96,196.33,1040,848,
582,535.29,194.33,1053,837,
583,535.63,178,1034,859,
584,535.96,167.33,1006,863,
585,536.29,172.33,1038,854,
586,536.62,185.33,1040,850,
587,536.96,186,1049,867,
588,537.29,200,1051,865,
589,537.62,204.33,1082,850,
590,537.95,213.33,1036,841,
591,538.29,201.33,1084,871,
592,538.62,199.67,1065,869,
593,538.95,191.33,1038,848,
594,539.28,204.33,1053,865,
595,539.61,213,1093,858,
596,539.95,219.33,1072,856,
597,540.28,209.33,1053,846,
598,540.61,208.33,1066,861,
599,540.94,213.33,1082,869,
600,541.28,207.67,1078,856,
601,541.61,214.33,1055,867,
602,541.94,225.33,1089,856,
603,542.27,233,1101,846,
604,542.61,228,1061,850,
605,542.94,224,1093,875,
606,543.27,227.67,1082,839,
607,543.6,237.33,1078,856,
608,543.94,235.33,1112,865,
609,544.27,241,1095,858,
610,544.6,232.67,1085,846,
611,544.93,233.33,1091,869,
612,545.26,234.67,1114,875,
613,545.6,240.33,1102,859,
614,545.93,248,1108,869,
615,546.26,255.67,1112,850,
616,546.59,252.33,1110,844,
617,546.93,237.67,1085,856,
618,547.26,237.67,1110,892,
619,547.59,254.67,1139,873,
620,547.92,256.67,1121,841,
621,548.25,258,1108,884,
622,548.59,256.33,1133,863,
623,548.92,265,1123,848,
624,549.25,266.33,1108,858,
625,549.58,264.67,1133,859,
626,549.92,261.67,1129,859,
627,550.25,267,1093,852,
628,550.58,270.67,1131,841,
629,550.91,305.67,1135,854,
630,551.24,297.33,1190,844,
631,551.58,298,1142,877,
632,551.91,281.33,1148,865,
633,552.24,287.33,1148,852,
634,552.57,281.67,1125,842,
635,552.9,269,1129,863,
636,553.24,265,1127,869,
637,553.57,263,1123,852,
638,553.9,267.67,1114,854,
639,554.23,268,1137,865,
640,554.56,273,1133,861,
641,554.9,278.67,1129,854,
642,555.23,285.67,1169,880,
643,555.56,289,1139,846,
644,555.89,289.67,1135,850,
645,556.22,289.33,1150,859,
646,556.56,299,1161,869,
647,556.89,300.67,1156,842,
648,557.22,302.33,1135,839,
649,557.55,296.33,1158,861,
650,557.88,305.33,1150,854,
651,558.22,307.67,1171,848,
652,558.55,311.33,1171,867,
653,558.88,308.33,1178,871,
654,559.21,321.33,1173,859,
655,559.54,329.33,1199,856,
656,559.88,320.67,1175,844,
657,560.21,309,1146,858,
658,560.54,306,1175,867,
659,560.87,327,1178,856,
660,561.2,339.33,1184,833,
661,561.54,339,1184,839,
662,561.87,337.33,1182,861,
663,562.2,337,1205,859,
664,562.53,346.33,1209,865,
665,562.86,351,1207,858,
666,563.2,361,1237,877,
667,563.53,365.67,1235,861,
668,563.86,376.67,1205,842,
669,564.19,374.67,1251,858,
670,564.52,378.33,1226,858,
671,564.85,364,1232,858,
672,565.19,365.67,1213,863,
673,565.52,370.67,1232,859,
674,565.85,384.33,1239,850,
675,566.18,384,1237,846,
676,566.51,383.33,1243,871,
677,566.84,384.67,1245,858,
678,567.18,388.33,1243,848,
679,567.51,400,1258,875,
680,567.84,412,1287,865,
681,568.17,423.67,1289,858,
682,568.5,429.67,1268,850,
683,568.84,436.33,1298,858,
684,569.17,445.33,1309,858,
685,569.5,446.33,1304,859,
686,569.83,457.33,1306,863,
687,570.16,473.33,1330,846,
688,570.49,487,1345,852,
689,570.83,484,1345,861,
690,571.16,484.67,1353,878,
691,571.49,502.33,1370,875,
692,571.82,525,1391,854,
693,572.15,534.67,1414,871,
694,572.48,547,1404,880,
695,572.81,556.33,1420,846,
696,573.15,569,1427,856,
697,573.48,566.67,1442,880,
698,573.81,556,1425,858,
699,574.14,566,1393,854,
700,574.47,585.67,1463,871,
701,574.8,615.33,1484,858,
702,575.14,632.67,1480,852,
703,575.47,636,1509,865,
704,575.8,650,1505,869,
705,576.13,665.33,1520,850,
706,576.46,679.33,1549,859,
707,576.79,681.33,1547,869,
708,577.12,696.67,1537,861,
709,577.46,729.33,1577,841,
710,577.79,755.33,1630,854,
711,578.12,773.33,1638,884,
712,578.45,776.33,1649,859,
713,578.78,804,1644,859,
714,579.11,812,1702,865,
715,579.44,835,1670,856,
716,579.78,848.33,1712,858,
717,580.11,865,1742,865,
718,580.44,884.67,1737,873,
719,580.77,902,1763,850,
720,581.1,929,1788,859,
721,581.43,941.67,1814,869,
722,581.76,965.33,1805,854,
723,582.09,979.33,1854,854,
724,582.43,990.67,1860,873,
725,582.76,997.67,1862,877,
726,583.09,1033.67,1862,841,
727,583.42,1061.67,1951,856,
728,583.75,1098.33,1947,878,
729,584.08,1105,1985,854,
730,584.41,1134.67,1974,859,
731,584.74,1148.33,2025,867,
732,585.08,1186,2035,863,
733,585.41,1219,2082,854,
734,585.74,1240.33,2139,882,
735,586.07,1263.67,2099,863,
736,586.4,1283,2156,858,
737,586.73,1312.67,2192,877,
738,587.06,1329.33,2188,863,
739,587.39,1369.33,2207,859,
740,587.73,1390.33,2274,839,
741,588.06,1413,2247,859,
742,588.39,1427,2285,869,
743,588.72,1467,2346,869,
744,589.05,1491,2371,863,
745,589.38,1515,2355,867,
746,589.71,1532.67,2403,854,
747,590.04,1578.33,2430,869,
748,590.37,1608,2479,854,
749,590.7,1621.67,2490,852,
750,591.04,1624.33,2460,858,
751,591.37,1638.33,2523,890,
752,591.7,1681.33,2545,865,
753,592.03,1736.67,2568,837,
754,592.36,1766.33,2640,841,
755,592.69,1797.67,2642,873,
756,593.02,1815.67,2684,859,
757,593.35,1849.33,2699,846,
758,593.68,1867.67,2731,861,
759,594.01,1899.33,2745,865,
760,594.34,1916,2798,850,
761,594.68,1937,2779,859,
762,595.01,1947,2802,859,
763,595.34,1962,2832,854,
764,595.67,1984,2828,863,
765,596,1994,2870,861,
766,596.33,2035,2862,854,
767,596.66,2055,2938,850,
768,596.99,2099.33,2927,858,
769,597.32,2121.67,2993,852,
770,597.65,2144.67,3009,854,
771,597.98,2139.67,2986,848,
772,598.31,2148.33,3001,875,
773,598.65,2180.33,3050,869,
774,598.98,2214,3090,856,
775,599.31,2227,3090,863,
776,599.64,2228.33,3079,859,
777,599.97,2229,3103,865,
778,600.3,2259,3098,869,
779,600.63,2279.33,3164,854,
780,600.96,2300.33,3155,856,
781,601.29,2299,3153,861,
782,601.62,2313,3160,854,
783,601.95,2336.67,3193,852,
784,602.28,2370,3219,856,
785,602.61,2373.67,3271,865,
786,602.94,2386.33,3215,863,
787,603.27,2379,3259,858,
788,603.6,2391.33,3236,852,
789,603.94,2388.33,3252,863,
790,604.27,2425,3261,869,
791,604.6,2435.67,3346,852,
792,604.93,2444,3267,846,
793,605.26,2439.67,3282,865,
794,605.59,2447,3333,852,
795,605.92,2469,3314,871,
796,606.25,2481,3348,865,
797,606.58,2488,3369,852,
798,606.91,2479.33,3327,863,
799,607.24,2485.33,3322,865,
800,607.57,2510.33,3398,863,
801,607.9,2528.67,3398,859,
802,608.23,2517,3364,852,
803,608.56,2514.33,3369,869,
804,608.89,2525,3390,859,
805,609.22,2540.33,3392,848,
806,609.55,2549.67,3396,850,
807,609.88,2554.67,3415,856,
808,610.21,2562.33,3411,852,
809,610.54,2560.33,3430,861,
810,610.87,2577,3405,852,
811,611.2,2570,3470,861,
812,611.53,2577.67,3415,867,
813,611.86,2573.67,3443,867,
814,612.19,2602,3449,852,
815,612.52,2601.33,3479,846,
816,612.86,2605.67,3430,856,
817,613.19,2601,3487,877,
818,613.52,2598,3477,858,
819,613.85,2590.33,3428,863,
820,614.18,2593.33,3428,841,
821,614.51,2620.67,3493,865,
822,614.84,2618.33,3491,844,
823,615.17,2630.33,3455,875,
824,615.5,2638.33,3531,867,
825,615.83,2647.67,3532,861,
826,616.16,2643.67,3483,875,
827,616.49,2643,3493,841,
828,616.82,2657,3519,850,
829,617.15,2646.33,3525,875,
830,617.48,2653.33,3491,871,
831,617.81,2645,3540,850,
832,618.14,2664.67,3483,858,
833,618.47,2659.67,3540,861,
834,618.8,2688.33,3548,873,
835,619.13,2700,3569,858,
836,619.46,2690.67,3555,841,
837,619.79,2679.67,3512,865,
838,620.12,2684,3551,873,
839,620.45,2687.67,3586,859,
840,620.78,2676.33,3525,867,
841,621.11,2671.33,3500,856,
842,621.44,2692,3570,858,
843,621.76,2729,3593,873,
844,622.09,2743.67,3626,871,
845,622.42,2752.67,3614,858,
846,622.75,2757,3601,854,
847,623.08,2758,3629,861,
848,623.41,2751,3620,861,
849,623.74,2737.67,3570,844,
850,624.07,2743.33,3599,871,
851,624.4,2773.67,3643,867,
852,624.73,2770.33,3694,877,
853,625.06,2765.67,3574,856,
854,625.39,2762,3618,856,
855,625.72,2781.67,3660,854,
856,626.05,2801.33,3633,856,
857,626.38,2820.33,3682,861,
858,626.71,2839.33,3711,848,
859,627.04,2833.33,3701,867,
860,627.37,2835,3662,859,
861,627.7,2836.33,3724,856,
862,628.03,2837.33,3707,869,
863,628.36,2835,3671,865,
864,628.69,2847.67,3728,867,
865,629.02,2850.33,3747,871,
866,629.35,2851,3675,861,
867,629.68,2846.33,3711,848,
868,630.01,2841,3720,858,
869,630.34,2857.67,3671,873,
870,630.66,2863.67,3772,859,
871,630.99,2918,3743,863,
872,631.32,2911,3834,873,
873,631.65,2910.67,3753,861,
874,631.98,2907.67,3738,859,
875,632.31,2922.67,3815,863,
876,632.64,2930,3800,863,
877,632.97,2918.67,3749,848,
878,633.3,2928.67,3783,865,
879,633.63,2954,3834,867,
880,633.96,2959.67,3823,846,
881,634.29,2954.33,3787,852,
882,634.62,2935.33,3812,861,
883,634.95,2940.33,3787,867,
884,635.27,2940.67,3796,846,
885,635.6,2965.67,3817,865,
886,635.93,2969.33,3853,858,
887,636.26,2991,3832,871,
888,636.59,2981.67,3882,865,
889,636.92,2989.33,3832,865,
890,637.25,2988.67,3859,875,
891,637.58,3004.67,3884,869,
892,637.91,3019.33,3903,888,
893,638.24,3004.67,3886,858,
894,638.57,3010.33,3810,839,
895,638.89,3029.33,3895,863,
896,639.22,3048.33,3948,863,
897,639.55,3072.33,3878,850,
898,639.88,3056.33,3948,844,
899,640.21,3039.33,3891,854,
900,640.54,3009.67,3831,854,
901,640.87,3020,3867,852,
902,641.2,3043.33,3929,861,
903,641.53,3071.67,3906,859,
904,641.86,3054,3967,867,
905,642.18,3069,3882,867,
906,642.51,3059.67,3967,875,
907,642.84,3110.33,3924,852,
908,643.17,3122,4013,846,
909,643.5,3143.33,3992,865,
910,643.83,3117,4001,865,
911,644.16,3107.33,3929,841,
912,644.49,3088,3954,856,
913,644.81,3102.67,3939,861,
914,645.14,3123.67,3986,854,
915,645.47,3135.67,4009,848,
916,645.8,3119.33,3992,878,
917,646.13,3106,3946,863,
918,646.46,3118,3988,867,
919,646.79,3139,4000,850,
920,647.12,3154.33,4005,859,
921,647.44,3160.67,4047,880,
922,647.77,3167,4028,859,
923,648.1,3139,4030,865,
924,648.43,3135,3963,880,
925,648.76,3148.33,4020,863,
926,649.09,3172.33,4070,865,
927,649.42,3164.33,4043,888,
928,649.74,3162.33,3998,865,
