Pixel,Wavelength,Processed,Raw,Dark,Reference
287,1398.02,1727.33,10287,8663,
288,1399.55,1653.67,10509,8769,
289,1401.08,1674.33,10268,8671,
290,1402.61,1600.67,10434,8748,
291,1404.14,1619,10189,8670,
292,1405.67,1564.33,10415,8763,
293,1407.2,1603,10194,8672,
294,1408.72,1552,10399,8764,
295,1410.25,1571,10160,8661,
296,1411.78,1513,10327,8748,
297,1413.3,1540,10112,8651,
298,1414.83,1492.67,10344,8764,
299,1416.35,1528,10119,8682,
300,1417.88,1481.33,10336,8769,
301,1419.4,1521.33,10123,8683,
302,1420.92,1475.67,10312,8755,
303,1422.45,1517.33,10087,8657,
304,1423.97,1485.67,10337,8772,
305,1425.49,1526.67,10140,8678,
306,1427.02,1487.67,10319,8766,
307,1428.54,1525,10107,8659,
308,1430.06,1501.33,10340,8766,
309,1431.58,1550.33,10148,8666,
310,1433.1,1520.67,10369,8774,
311,1434.62,1560.67,10143,8658,
312,1436.14,1533.33,10337,8735,
313,1437.66,1576.67,10161,8648,
314,1439.18,1543.67,10373,8758,
315,1440.7,1587.33,10170,8667,
316,1442.21,1564.33,10397,8753,
317,1443.73,1618,10220,8674,
318,1445.25,1588.33,10419,8755,
319,1446.76,1636.33,10214,8659,
320,1448.28,1614.33,10451,8761,
321,1449.8,1669.33,10256,8658,
322,1451.31,1645.33,10455,8735,
323,1452.83,1694,10302,8684,
324,1454.34,1671,10488,8744,
325,1455.85,1722,10295,8644,
326,1457.37,1693,10527,8756,
327,1458.88,1734.33,10320,8663,
328,1460.39,1705.67,10521,8746,
329,1461.9,1746.67,10345,8660,
330,1463.42,1718.33,10528,8748,
331,1464.93,1759.67,10355,8665,
332,1466.44,1745.33,10564,8755,
333,1467.95,1787.33,10391,8654,
334,1469.46,1761.33,10558,8742,
335,1470.97,1793,10382,8651,
336,1472.48,1772.33,10591,8759,
337,1473.98,1814,10435,8681,
338,1475.49,1797,10614,8758,
339,1477,1830.33,10441,8660,
340,1478.51,1810.67,10595,8741,
341,1480.01,1847.67,10443,8646,
342,1481.52,1834.33,10642,8750,
343,1483.02,1865.67,10480,8666,
344,1484.53,1846.67,10639,8748,
345,1486.03,1878.67,10478,8643,
346,1487.54,1858.33,10655,8745,
347,1489.04,1884.33,10474,8644,
348,1490.54,1869.67,10682,8769,
349,1492.04,1904.67,10517,8651,
350,1493.55,1884.33,10664,8729,
351,1495.05,1899,10492,8640,
352,1496.55,1878.67,10666,8756,
353,1498.05,1901,10536,8662,
354,1499.55,1885.33,10673,8754,
355,1501.05,1905.33,10505,8642,
356,1502.55,1894.67,10668,8734,
357,1504.05,1921.33,10538,8651,
358,1505.54,1903.33,10723,8780,
359,1507.04,1920.33,10549,8669,
360,1508.54,1905.33,10683,8745,
361,1510.04,1929.67,10564,8666,
362,1511.53,1913,10711,8758,
363,1513.03,1929.33,10534,8646,
364,1514.52,1910.33,10698,8751,
365,1516.02,1934.67,10541,8645,
366,1517.51,1923.67,10716,8755,
367,1519,1935.67,10555,8641,
368,1520.5,1911.67,10681,8749,
369,1521.99,1923.33,10546,8657,
370,1523.48,1912,10709,8760,
371,1524.97,1917.33,10563,8665,
372,1526.46,1897,10651,8746,
373,1527.95,1898.33,10530,8642,
374,1529.44,1887,10670,8768,
375,1530.93,1894,10527,8656,
376,1532.42,1885.33,10678,8769,
377,1533.91,1894.67,10525,8649,
378,1535.4,1870,10642,8743,
379,1536.88,1869,10479,8644,
380,1538.37,1858.33,10637,8764,
381,1539.86,1877.33,10529,8662,
382,1541.34,1873.33,10641,8749,
383,1542.83,1869.33,10488,8627,
384,1544.31,1851,10616,8761,
385,1545.79,1851.67,10482,8645,
386,1547.28,1840.67,10625,8762,
387,1548.76,1843,10478,8656,
388,1550.24,1830,10602,8758,
389,1551.72,1839,10462,8638,
390,1553.2,1826,10608,8759,
391,1554.69,1828.67,10460,8655,
392,1556.17,1819,10598,8766,
393,1557.64,1822,10461,8641,
394,1559.12,1811.33,10582,8768,
395,1560.6,1807.33,10448,8648,
396,1562.08,1809.33,10579,8771,
397,1563.56,1810.33,10473,8653,
398,1565.03,1806,10555,8752,
399,1566.51,1794.33,10445,8650,
400,1567.98,1786.67,10542,8757,
401,1569.46,1784.67,10430,8650,
402,1570.93,1775,10562,8773,
403,1572.41,1776.33,10416,8660,
404,1573.88,1771.67,10526,8742,
405,1575.35,1778.67,10417,8642,
406,1576.83,1762,10530,8753,
407,1578.3,1758.67,10387,8653,
408,1579.77,1747.33,10523,8758,
409,1581.24,1747,10394,8651,
410,1582.71,1726.67,10491,8758,
411,1584.18,1716,10357,8653,
412,1585.65,1711.33,10472,8761,
413,1587.11,1712,10363,8644,
414,1588.58,1699.67,10461,8755,
415,1590.05,1685.33,10334,8660,
416,1591.51,1672.67,10426,8750,
417,1592.98,1666.33,10330,8662,
418,1594.44,1646.33,10416,8761,
419,1595.91,1636.67,10283,8667,
420,1597.37,1627.67,10383,8744,
421,1598.84,1623,10273,8645,
422,1600.3,1602,10361,8759,
423,1601.76,1579.67,10230,8654,
424,1603.22,1562.33,10319,8758,
425,1604.68,1551.33,10212,8662,
426,1606.14,1538.67,10282,8739,
427,1607.6,1517.33,10172,8649,
428,1609.06,1490,10236,8750,
429,1610.52,1462.33,10114,8653,
430,1611.98,1429,10178,8738,
431,1613.43,1392.33,10039,8653,
432,1614.89,1356.33,10097,8746,
433,1616.35,1324.33,9979,8647,
434,1617.8,1283.33,10051,8761,
435,1619.26,1244,9905,8677,
436,1620.71,1207.67,9964,8750,
437,1622.16,1173.33,9830,8649,
438,1623.62,1128,9880,8755,
439,1625.07,1084,9723,8645,
440,1626.52,1050,9820,8771,
441,1627.97,1023.33,9685,8662,
442,1629.42,1001.67,9740,8742,
443,1630.87,968,9628,8644,
444,1632.32,931.33,9684,8762,
445,1633.77,899.67,9552,8664,
446,1635.22,879.67,9654,8765,
447,1636.66,858,9529,8667,
448,1638.11,824.67,9583,8760,
449,1639.55,778.67,9423,8634,
450,1641,738.33,9491,8767,
451,1642.44,702.67,9362,8660,
452,1643.89,676.67,9424,8742,
453,1645.33,636,9305,8659,
454,1646.77,587.67,9337,8757,
455,1648.22,541,9184,8647,
456,1649.66,500.33,9276,8770,
457,1651.1,456.67,9116,8658,
458,1652.54,409.33,9163,8757,
459,1653.98,357.33,9011,8647,
460,1655.42,308,9046,8744,
461,1656.85,265.33,8921,8663,
462,1658.29,236,9001,8765,
463,1659.73,210,8887,8673,
464,1661.16,189,8935,8755,
465,1662.6,161.33,8821,8648,
466,1664.03,140.67,8892,8761,
467,1665.47,122.33,8783,8665,
468,1666.9,118.67,8869,8751,
469,1668.33,122.67,8779,8659,
470,1669.77,129.67,8871,8741,
471,1671.2,130.33,8790,8651,
472,1672.63,130,8895,8773,
473,1674.06,125.33,8793,8664,
474,1675.49,129.67,8876,8751,
475,1676.92,124,8768,8633,
476,1678.34,119,8863,8751,
477,1679.77,112.67,8784,8674,
478,1681.2,110.67,8877,8761,
479,1682.62,112,8778,8672,
480,1684.05,110.67,8892,8778,
481,1685.47,111,8760,8648,
482,1686.9,106,8865,8758,
483,1688.32,101.33,8780,8681,
484,1689.74,102.67,8867,8769,
485,1691.16,103,8772,8661,
486,1692.58,105.33,8843,8743,
487,1694,96,8744,8639,
488,1695.42,88,8840,8757,
489,1696.84,87,8747,8671,
490,1698.26,98.33,8860,8758,
491,1699.68,103,8763,8646,
492,1701.1,100.33,8831,8741,
493,1702.51,94,8737,8643,
494,1703.93,94,8854,8756,
495,1705.34,104,8750,8660,
496,1706.76,110,8854,8730,
497,1708.17,103.33,8770,8654,
498,1709.58,90,8835,8765,
499,1710.99,83.67,8741,8657,
500,1712.4,94.33,8862,8765,
501,1713.81,102.67,8762,8660,
502,1715.22,105.67,8836,8727,
503,1716.63,95.33,8753,8647,
504,1718.04,85.33,8839,8768,
505,1719.45,82.33,8754,8675,
506,1720.85,94.67,8849,8752,
507,1722.26,101.33,8767,8659,
508,1723.67,102,8843,8744,
509,1725.07,94.67,8741,8642,
510,1726.47,88,8848,8762,
511,1727.88,79,8746,8667,
