Pixel,Wavelength,Processed,Raw,Dark,Reference
320,1448.28,722.67,9506,8761,
321,1449.8,737.67,9365,8658,
322,1451.31,722.67,9496,8735,
323,1452.83,749,9384,8684,
324,1454.34,743.67,9530,8744,
325,1455.85,770.33,9389,8644,
326,1457.37,746.67,9536,8756,
327,1458.88,765.67,9378,8663,
328,1460.39,756.67,9548,8746,
329,1461.9,784,9413,8660,
330,1463.42,768.33,9545,8748,
331,1464.93,782.67,9420,8665,
332,1466.44,771.33,9551,8755,
333,1467.95,798,9417,8654,
334,1469.46,792,9577,8742,
335,1470.97,810,9429,8651,
336,1472.48,788,9576,8759,
337,1473.98,802,9450,8681,
338,1475.49,788.33,9578,8758,
339,1477,815,9436,8660,
340,1478.51,814.67,9590,8741,
341,1480.01,829.33,9465,8646,
342,1481.52,805,9570,8750,
343,1483.02,814.33,9442,8666,
344,1484.53,818,9595,8748,
345,1486.03,850.33,9474,8643,
346,1487.54,843.67,9618,8745,
347,1489.04,842.33,9471,8644,
348,1490.54,821,9596,8769,
349,1492.04,840,9460,8651,
350,1493.55,843.67,9613,8729,
351,1495.05,858.67,9478,8640,
352,1496.55,845.67,9610,8756,
353,1498.05,844.67,9507,8662,
354,1499.55,834,9589,8754,
355,1501.05,847.67,9464,8642,
356,1502.55,855,9620,8734,
357,1504.05,863.67,9508,8651,
358,1505.54,843,9628,8780,
359,1507.04,846,9493,8669,
360,1508.54,844.33,9611,8745,
361,1510.04,865,9509,8666,
362,1511.53,860.67,9644,8758,
363,1513.03,867.33,9499,8646,
364,1514.52,846.33,9614,8751,
365,1516.02,853,9468,8645,
366,1517.51,851,9628,8755,
367,1519,867.33,9498,8641,
368,1520.5,862.67,9621,8749,
369,1521.99,855.67,9516,8657,
370,1523.48,840.33,9596,8760,
371,1524.97,844.33,9491,8665,
372,1526.46,851.67,9617,8746,
373,1527.95,861,9500,8642,
374,1529.44,849.67,9622,8768,
375,1530.93,844.67,9493,8656,
376,1532.42,839.33,9612,8769,
377,1533.91,850.67,9487,8649,
378,1535.4,847,9614,8743,
379,1536.88,841.33,9476,8644,
380,1538.37,823.67,9585,8764,
381,1539.86,830.33,9480,8662,
382,1541.34,835.33,9601,8749,
383,1542.83,835.33,9463,8627,
384,1544.31,828.33,9579,8761,
385,1545.79,821.67,9476,8645,
386,1547.28,813.33,9578,8762,
387,1548.76,812.67,9449,8656,
388,1550.24,817,9587,8758,
389,1551.72,827,9467,8638,
390,1553.2,819.33,9582,8759,
391,1554.69,817,9461,8655,
392,1556.17,812,9588,8766,
393,1557.64,815.67,9449,8641,
394,1559.12,812,9585,8768,
395,1560.6,809.67,9459,8648,
396,1562.08,804.67,9572,8771,
397,1563.56,803.33,9455,8653,
398,1565.03,804,9559,8752,
399,1566.51,802.67,9453,8650,
400,1567.98,800,9555,8757,
401,1569.46,791,9449,8650,
402,1570.93,778.67,9549,8773,
403,1572.41,782.33,9421,8660,
404,1573.88,790.67,9552,8742,
405,1575.35,801.33,9443,8642,
406,1576.83,792.33,9546,8753,
407,1578.3,783.33,9436,8653,
408,1579.77,775.33,9532,8758,
409,1581.24,778.33,9420,8651,
410,1582.71,779,9550,8758,
411,1584.18,778.33,9429,8653,
412,1585.65,769.67,9528,8761,
413,1587.11,761.67,9410,8644,
414,1588.58,751.67,9507,8755,
415,1590.05,749.33,9397,8660,
416,1591.51,748,9509,8750,
417,1592.98,742,9410,8662,
418,1594.44,722.33,9480,8761,
419,1595.91,718,9367,8667,
420,1597.37,720.33,9479,8744,
421,1598.84,732.67,9371,8645,
422,1600.3,725.67,9496,8759,
423,1601.76,709,9368,8654,
424,1603.22,689.33,9434,8758,
425,1604.68,680,9340,8662,
426,1606.14,680.67,9425,8739,
427,1607.6,676,9327,8649,
428,1609.06,666,9414,8750,
429,1610.52,648.33,9309,8653,
430,1611.98,626.33,9363,8738,
431,1613.43,610.33,9251,8653,
432,1614.89,604,9354,8746,
433,1616.35,590,9253,8647,
434,1617.8,566.33,9317,8761,
435,1619.26,542.67,9214,8677,
436,1620.71,527,9285,8750,
437,1622.16,515,9158,8649,
438,1623.62,497,9256,8755,
439,1625.07,475,9126,8645,
440,1626.52,450.33,9214,8771,
441,1627.97,436.67,9089,8662,
442,1629.42,433.67,9182,8742,
443,1630.87,426.67,9078,8644,
444,1632.32,413,9168,8762,
445,1633.77,389.67,9063,8664,
446,1635.22,370,9129,8765,
447,1636.66,363,9014,8667,
448,1638.11,361.67,9138,8760,
449,1639.55,350,8994,8634,
450,1641,322,9079,8767,
451,1642.44,298.33,8954,8660,
452,1643.89,283,9031,8742,
453,1645.33,269.33,8925,8659,
454,1646.77,257.33,9010,8757,
455,1648.22,233.33,8900,8647,
456,1649.66,206.33,8964,8770,
457,1651.1,178.33,8830,8658,
458,1652.54,164.33,8926,8757,
459,1653.98,149,8799,8647,
460,1655.42,129.67,8870,8744,
461,1656.85,104,8774,8663,
462,1658.29,83.33,8840,8765,
463,1659.73,69.33,8737,8673,
464,1661.16,66.33,8824,8755,
465,1662.6,60.67,8714,8648,
466,1664.03,53,8808,8761,
467,1665.47,37.67,8711,8665,
468,1666.9,33.67,8771,8751,
469,1668.33,35.67,8694,8659,
470,1669.77,48.33,8793,8741,
471,1671.2,51.67,8709,8651,
472,1672.63,50.67,8818,8773,
473,1674.06,43.67,8713,8664,
474,1675.49,46.67,8788,8751,
475,1676.92,47.33,8687,8633,
476,1678.34,54,8802,8751,
477,1679.77,43.67,8731,8674,
478,1681.2,31.67,8784,8761,
479,1682.62,24,8687,8672,
480,1684.05,29.33,8812,8778,
481,1685.47,40.33,8687,8648,
482,1686.9,45,8806,8758,
483,1688.32,37.67,8729,8681,
484,1689.74,25.67,8786,8769,
485,1691.16,29.33,8673,8661,
486,1692.58,40,8802,8743,
487,1694,45,8688,8639,
488,1695.42,37.33,8784,8757,
489,1696.84,27.67,8707,8671,
490,1698.26,31.33,8778,8758,
491,1699.68,33,8684,8646,
492,1701.1,42.33,8782,8741,
493,1702.51,36.67,8691,8643,
494,1703.93,31.33,8777,8756,
495,1705.34,29.33,8685,8660,
496,1706.76,33,8772,8730,
497,1708.17,37,8686,8654,
498,1709.58,38.33,8802,8765,
499,1710.99,33,8703,8657,
500,1712.4,29,8781,8765,
501,1713.81,32.67,8685,8660,
502,1715.22,44.67,8784,8727,
503,1716.63,45,8699,8647,
504,1718.04,35.67,8794,8768,
505,1719.45,25,8704,8675,
506,1720.85,24.33,8772,8752,
507,1722.26,31,8683,8659,
508,1723.67,39.67,8793,8744,
509,1725.07,41.33,8688,8642,
510,1726.47,30.67,8791,8762,
511,1727.88,17,8684,8667,
