Pixel,Wavelength,Processed,Raw,Dark,Reference
152,392.18,69.33,941,858,
153,392.51,63.67,926,854,
154,392.84,57,901,865,
155,393.17,54.67,915,852,
156,393.51,63.67,930,865,
157,393.84,54,926,863,
158,394.17,62,905,871,
159,394.5,71.33,935,846,
160,394.84,75.67,928,837,
161,395.17,60.67,922,875,
162,395.5,56.33,909,865,
163,395.83,51.33,926,848,
164,396.16,50.33,899,867,
165,396.5,46.67,916,875,
166,396.83,54.67,930,863,
167,397.16,49.33,915,859,
168,397.49,47.33,892,867,
169,397.83,44.33,926,865,
170,398.16,50.67,916,869,
171,398.49,52.33,905,861,
172,398.82,63.67,922,856,
173,399.16,76.33,937,856,
174,399.49,72,926,844,
175,399.82,65.67,924,871,
176,400.15,60.33,918,856,
177,400.49,52.67,922,856,
178,400.82,49.33,905,875,
179,401.15,53,930,878,
180,401.48,52.33,916,839,
181,401.82,51,901,873,
182,402.15,47,915,867,
183,402.48,55,930,865,
184,402.81,60.67,913,861,
185,403.14,71.33,926,861,
186,403.48,74.33,941,844,
187,403.81,69.67,920,859,
188,404.14,59,916,865,
189,404.47,67.67,924,859,
190,404.81,68.33,937,850,
191,405.14,59.33,916,863,
192,405.47,52.67,913,875,
193,405.8,54.67,926,859,
194,406.14,57.33,918,859,
195,406.47,55.67,909,863,
196,406.8,60.67,935,873,
197,407.13,64.33,924,850,
198,407.47,70.67,915,858,
199,407.8,79,935,854,
200,408.13,77.67,945,846,
201,408.47,67.33,909,856,
202,408.8,57.67,909,859,
203,409.13,65.33,941,871,
204,409.46,61.33,937,861,
205,409.8,52,905,867,
206,410.13,46.33,913,871,
207,410.46,48.33,928,869,
208,410.79,47,894,850,
209,411.13,52,915,877,
210,411.46,60.67,937,863,
211,411.79,71,926,856,
212,412.12,78.67,915,846,
213,412.46,82.67,947,850,
214,412.79,87.67,924,842,
215,413.12,79.33,943,859,
216,413.45,72.67,937,865,
217,413.79,58.67,935,873,
218,414.12,55.67,901,859,
219,414.45,47.67,924,861,
220,414.78,61,911,873,
221,415.12,70,930,848,
222,415.45,76.33,932,842,
223,415.78,81.33,930,873,
224,416.12,74.67,956,859,
225,416.45,75.33,916,846,
226,416.78,67,920,861,
227,417.11,65,920,848,
228,417.45,68.67,916,852,
229,417.78,62.33,939,869,
230,418.11,62,916,863,
231,418.44,54.67,924,861,
232,418.78,59.67,915,867,
233,419.11,65.33,939,871,
234,419.44,73.33,939,859,
235,419.78,65.67,920,848,
236,420.11,64.67,918,873,
237,420.44,71,954,877,
238,420.77,80.67,937,846,
239,421.11,81.67,918,844,
240,421.44,66.33,939,859,
241,421.77,68.33,918,873,
242,422.1,62,941,861,
243,422.44,70,930,869,
244,422.77,65.33,934,865,
245,423.1,74,922,856,
246,423.44,78.67,937,850,
247,423.77,82.67,939,856,
248,424.1,80.33,934,856,
249,424.43,72.33,943,863,
250,424.77,75.33,932,873,
251,425.1,77.67,937,850,
252,425.43,74.33,928,841,
253,425.76,84.67,916,867,
254,426.1,83.67,932,814,
255,426.43,100.33,934,850,
256,426.76,78.67,934,835,
257,427.1,76.67,928,875,
258,427.43,66.33,941,863,
259,427.76,79,918,850,
260,428.09,78.33,947,856,
261,428.43,84.33,937,861,
262,428.76,84,945,859,
263,429.09,91,951,861,
264,429.43,87.67,939,842,
265,429.76,83.67,926,850,
266,430.09,67.33,930,852,
267,430.42,63.33,915,867,
268,430.76,59.67,920,856,
269,431.09,70.67,915,848,
270,431.42,74.67,939,858,
271,431.76,75,949,873,
272,432.09,70.67,920,852,
273,432.42,70.67,920,852,
274,432.75,75.67,953,877,
275,433.09,77,937,854,
276,433.42,79.67,924,852,
277,433.75,87,947,863,
278,434.09,90.67,949,844,
279,434.42,88.67,939,856,
280,434.75,83,934,856,
281,435.09,79.67,949,861,
282,435.42,79.67,932,859,
283,435.75,81,930,852,
284,436.08,82,953,861,
285,436.42,100.33,941,865,
286,436.75,98.33,979,846,
287,437.08,103,947,861,
288,437.42,80.67,970,880,
289,437.75,80.33,937,871,
290,438.08,83.33,939,854,
291,438.41,92.33,951,852,
292,438.75,96,932,839,
293,439.08,90.33,954,858,
294,439.41,79.67,943,861,
295,439.75,75,920,859,
296,440.08,80.67,945,863,
297,440.41,94.67,960,861,
298,440.74,100.33,962,859,
299,441.08,106,958,859,
300,441.41,105,962,846,
301,441.74,101.33,977,877,
302,442.08,93,949,861,
303,442.41,92,935,844,
304,442.74,97.67,958,861,
305,443.08,104,966,861,
306,443.41,104,956,846,
307,443.74,101.67,951,854,
308,444.07,101.67,956,858,
309,444.41,99.33,960,850,
310,444.74,100.33,951,861,
311,445.07,93,968,867,
312,445.41,105.33,953,865,
313,445.74,95,968,841,
314,446.07,100,981,911,
315,446.41,86,981,878,
316,446.74,98,943,858,
317,447.07,103,960,854,
318,447.4,106.33,977,859,
319,447.74,106,954,859,
320,448.07,101.33,953,848,
321,448.4,101.67,973,869,
322,448.74,102.33,954,858,
323,449.07,92.33,966,859,
324,449.4,95.67,951,877,
325,449.74,106.67,964,858,
326,450.07,120,990,850,
327,450.4,114,979,865,
328,450.73,96.67,968,880,
329,451.07,106.67,949,861,
330,451.4,123,975,831,
331,451.73,128.67,989,852,
332,452.07,116.67,968,863,
333,452.4,111.67,958,850,
334,452.73,111.33,970,848,
335,453.07,104.67,973,869,
336,453.4,100.67,947,859,
337,453.73,106.67,966,856,
338,454.06,114.67,985,863,
339,454.4,124.67,981,869,
340,454.73,127,992,852,
341,455.06,125,990,861,
342,455.4,115,975,869,
343,455.73,113.67,975,865,
344,456.06,117.67,973,848,
345,456.4,112.67,985,867,
346,456.73,121.67,960,865,
347,457.06,122.67,989,837,
348,457.4,120.67,979,858,
349,457.73,106.67,964,875,
350,458.06,107,973,863,
351,458.39,121.67,981,859,
352,458.73,118.33,987,854,
353,459.06,118,958,858,
354,459.39,113.67,979,858,
355,459.73,122,989,869,
356,460.06,121,983,858,
357,460.39,123,968,850,
358,460.73,117.33,987,861,
359,461.06,112.67,985,877,
360,461.39,114.33,958,854,
361,461.73,120.33,990,859,
362,462.06,97.33,985,859,
363,462.39,98.33,913,878,
364,462.72,113.33,990,856,
365,463.06,138.33,1008,837,
366,463.39,133.67,966,856,
367,463.72,123,987,867,
368,464.06,126.33,1000,861,
369,464.39,124.33,998,878,
370,464.72,118.33,960,846,
371,465.06,126.33,979,858,
372,465.39,125,1002,858,
373,465.72,130.33,979,869,
374,466.06,133.33,989,852,
375,466.39,142,1009,856,
376,466.72,139.33,992,856,
377,467.05,134,990,861,
378,467.39,132.33,989,852,
379,467.72,125.33,990,859,
380,468.05,124.33,977,869,
381,468.39,127,990,856,
382,468.72,122,998,859,
383,469.05,123.67,962,869,
384,469.39,124.33,983,844,
385,469.72,136.33,989,848,
386,470.05,128.33,1004,875,
387,470.38,127.67,992,877,
388,470.72,126.33,989,850,
389,471.05,124,1000,875,
390,471.38,124,996,888,
391,471.72,131,1000,861,
392,472.05,147.33,996,850,
393,472.38,142,1015,858,
394,472.72,148.33,992,869,
395,473.05,160.33,1015,850,
396,473.38,168,1051,858,
397,473.72,163.67,1000,854,
398,474.05,150.67,994,842,
399,474.38,143,1004,850,
400,474.71,140.67,996,873,
401,475.05,138.33,1006,861,
402,475.38,143,1006,859,
403,475.71,138.33,1004,867,
404,476.05,134.33,998,867,
405,476.38,141.67,979,844,
406,476.71,149.67,1034,875,
407,477.05,149,1011,856,
408,477.38,153,996,863,
409,477.71,150.67,1025,854,
410,478.05,156,1004,856,
411,478.38,151.33,1008,859,
412,478.71,152,1009,852,
413,479.04,145.67,1013,863,
414,479.38,141.33,1008,878,
415,479.71,142.67,1000,856,
416,480.04,151.33,1017,863,
417,480.38,152.67,1017,861,
418,480.71,152.67,1002,854,
419,481.04,152,1015,861,
420,481.38,145,1025,871,
421,481.71,140,981,854,
422,482.04,146.33,983,844,
423,482.38,154.67,1019,846,
424,482.71,156,1017,865,
425,483.04,145.67,989,846,
426,483.37,146,998,856,
427,483.71,144,1011,858,
428,484.04,149.33,1008,871,
429,484.37,151.33,1027,869,
430,484.71,147.67,1030,871,
431,485.04,156.33,985,859,
432,485.37,157.67,1042,858,
433,485.71,155.33,1030,867,
434,486.04,135.33,994,875,
435,486.37,122,985,861,
436,486.7,137,1017,894,
437,487.04,141.33,1023,859,
438,487.37,159.33,1008,871,
439,487.7,156,1023,846,
440,488.04,162.33,1008,854,
441,488.37,152.67,1027,871,
442,488.7,155.67,1006,858,
443,489.04,152.33,1015,852,
444,489.37,158,1013,867,
445,489.7,154.67,1013,848,
446,490.03,153.33,1009,856,
447,490.37,147,1009,867,
448,490.7,157.33,992,846,
449,491.03,161.67,1028,844,
450,491.37,159.33,1009,854,
451,491.7,151.33,1008,869,
452,492.03,159.67,1021,861,
453,492.37,163,1047,867,
454,492.7,153.33,1008,859,
455,493.03,152,1021,890,
456,493.36,158.67,1028,852,
457,493.7,166.33,1025,856,
458,494.03,158.33,1004,850,
459,494.36,156,1019,867,
460,494.7,145.67,1023,861,
461,495.03,150.67,994,871,
462,495.36,149.33,1017,850,
463,495.7,153.33,1006,848,
464,496.03,146.33,1006,871,
465,496.36,145.67,1030,884,
466,496.69,151.33,998,842,
467,497.03,156.33,1011,859,
468,497.36,153,1028,867,
469,497.69,164,1015,869,
470,498.03,156.67,1044,859,
471,498.36,155,1000,861,
472,498.69,142.67,1004,863,
473,499.03,148.33,1019,871,
474,499.36,158.33,1015,859,
475,499.69,162.67,1027,856,
476,500.02,161.33,1017,856,
477,500.36,154.33,1008,856,
478,500.69,154.33,1013,863,
479,501.02,160,1028,867,
480,501.36,167,1021,852,
481,501.69,160.33,1027,856,
482,502.02,162,1021,880,
483,502.35,182,1028,854,
484,502.69,182,1087,856,
485,503.02,171.33,1006,865,
486,503.35,145.67,1009,867,
487,503.69,155.67,1017,863,
488,504.02,163.33,1021,850,
489,504.35,168.33,1021,856,
490,504.68,171.67,1034,865,
491,505.02,163.33,1040,859,
492,505.35,167,1015,875,
493,505.68,158,1032,852,
494,506.02,156.67,1015,861,
495,506.35,138.33,1011,875,
496,506.68,143.33,994,869,
497,507.02,153,1025,856,
498,507.35,159.33,1023,858,
499,507.68,158,1017,873,
500,508.01,163.33,1030,865,
501,508.35,163.67,1027,846,
502,508.68,160.33,1006,861,
503,509.01,163.33,1011,856,
504,509.35,170.67,1051,861,
505,509.68,163.67,1028,861,
506,510.01,154.33,1009,875,
507,510.34,151.33,1027,865,
508,510.68,154.33,1027,869,
509,511.01,162.33,1021,878,
510,511.34,165.33,1040,854,
511,511.67,166.33,1015,848,
512,512.01,150,1019,873,
513,512.34,153.67,1008,871,
514,512.67,162.67,1017,839,
515,513.01,171,1021,848,
516,513.34,168,1023,861,
517,513.67,171,1023,854,
518,514,160,1036,854,
519,514.34,159.33,998,869,
520,514.67,154.33,1025,858,
521,515,158,1023,856,
522,515.34,144.67,1011,871,
523,515.67,146.67,1009,882,
524,516,153.67,1015,842,
525,516.33,156,1017,856,
526,516.67,154.67,1011,877,
527,517,168,1017,848,
528,517.33,179,1047,846,
529,517.66,172.67,1028,861,
530,518,160,1019,869,
531,518.33,155.67,1002,839,
532,518.66,159.67,1013,859,
533,519,168,1023,861,
534,519.33,173.67,1042,854,
535,519.66,161.33,1023,852,
536,519.99,154,990,865,
537,520.33,152,1027,861,
538,520.66,155.33,1028,863,
539,520.99,143.67,1004,869,
540,521.32,151.67,1011,880,
541,521.66,178,1028,839,
542,521.99,187.33,1055,841,
543,522.32,184,1015,856,
544,522.66,171.67,1038,859,
545,522.99,169.33,1027,850,
546,523.32,166,1015,863,
547,523.65,157.67,1034,865,
548,523.99,165.33,1002,850,
549,524.32,152,1021,846,
550,524.65,155.67,1000,871,
551,524.98,161.33,1013,850,
552,525.32,168.33,1065,873,
553,525.65,169,1009,859,
554,525.98,170,1032,867,
555,526.31,183.33,1036,841,
556,526.65,176,1051,861,
557,526.98,170,1021,878,
558,527.31,156,1027,850,
559,527.65,162.67,998,850,
560,527.98,152,1036,873,
561,528.31,160.33,1008,863,
562,528.64,167.33,1019,846,
563,528.98,168.33,1025,841,
564,529.31,163.33,1017,869,
565,529.64,165.33,1025,867,
566,529.97,185,1044,854,
567,530.31,190,1061,854,
568,530.64,186,1036,863,
569,530.97,171,1034,856,
570,531.3,174.67,1027,865,
571,531.64,175.67,1034,850,
572,531.97,183,1044,863,
573,532.3,177.33,1047,863,
574,532.63,172,1047,880,
575,532.97,176,1011,846,
576,533.3,178,1038,842,
577,533.63,189,1044,871,
578,533.96,179.33,1057,859,
579,534.3,194.67,1023,856,
580,534.63,188.67,1078,859,
581,534.96,203.67,1028,848,
582,535.29,189.67,1049,837,
583,535.63,195.67,1036,859,
584,535.96,202,1061,863,
585,536.29,212.67,1085,854,
586,536.62,203.67,1059,850,
587,536.96,195,1038,867,
588,537.29,191.67,1070,865,
589,537.62,205.33,1049,850,
590,537.95,204,1053,841,
591,538.29,210.33,1072,871,
592,538.62,217.67,1087,869,
593,538.95,217.33,1082,848,
594,539.28,217.33,1065,865,
595,539.61,207,1076,858,
596,539.95,220.67,1059,856,
597,540.28,224.67,1087,846,
598,540.61,225.33,1091,861,
599,540.94,218.33,1074,869,
600,541.28,217,1076,856,
601,541.61,230.33,1093,867,
602,541.94,227.33,1101,856,
603,542.27,226.67,1057,846,
604,542.61,211.33,1074,850,
605,542.94,230,1074,875,
606,543.27,234.33,1106,839,
607,543.6,239.67,1093,856,
608,543.94,238,1080,865,
609,544.27,245.67,1120,858,
610,544.6,249.33,1106,846,
611,544.93,239.67,1095,869,
612,545.26,236,1108,875,
613,545.6,238,1108,859,
614,545.93,249.67,1101,869,
615,546.26,262.33,1118,850,
616,546.59,269,1131,844,
617,546.93,255.67,1108,856,
618,547.26,244,1120,892,
619,547.59,247.67,1125,873,
620,547.92,250.33,1104,841,
621,548.25,257.67,1120,884,
622,548.59,259.33,1137,863,
623,548.92,273.67,1116,848,
624,549.25,275.67,1137,858,
625,549.58,278.33,1139,859,
626,549.92,274,1135,859,
627,550.25,276,1118,852,
628,550.58,277.67,1127,841,
629,550.91,286,1135,854,
630,551.24,273.33,1135,844,
631,551.58,276,1125,877,
632,551.91,278.33,1154,865,
633,552.24,289.33,1150,852,
634,552.57,283.67,1123,842,
635,552.9,273,1135,863,
636,553.24,271.67,1135,869,
637,553.57,270,1129,852,
638,553.9,273,1121,854,
639,554.23,277,1140,865,
640,554.56,288.67,1150,861,
641,554.9,299,1156,854,
642,555.23,309,1186,880,
643,555.56,312.67,1165,846,
644,555.89,307,1163,850,
645,556.22,297.33,1148,859,
646,556.56,299.33,1159,869,
647,556.89,309.33,1161,842,
648,557.22,318.33,1158,839,
649,557.55,318.33,1178,861,
650,557.88,315.33,1173,854,
651,558.22,314,1158,848,
652,558.55,311.33,1180,867,
653,558.88,319.67,1182,871,
654,559.21,329,1194,859,
655,559.54,349,1197,856,
656,559.88,341,1215,844,
657,560.21,331.67,1169,858,
658,560.54,316.67,1180,867,
659,560.87,329.33,1182,856,
660,561.2,350.67,1182,833,
661,561.54,357.33,1216,839,
662,561.87,357,1207,861,
663,562.2,338.33,1207,859,
664,562.53,339.33,1186,865,
665,562.86,340.33,1207,858,
666,563.2,353.67,1228,877,
667,563.53,362.67,1222,861,
668,563.86,369,1218,842,
669,564.19,381.33,1228,858,
670,564.52,381.67,1256,858,
671,564.85,385.67,1235,858,
672,565.19,378.33,1245,863,
673,565.52,392,1235,859,
674,565.85,393.67,1268,850,
675,566.18,403.67,1233,846,
676,566.51,398.33,1277,871,
677,566.84,412.33,1260,858,
678,567.18,414.33,1277,848,
679,567.51,419,1287,875,
680,567.84,420.67,1281,865,
681,568.17,432.67,1292,858,
682,568.5,449,1298,850,
683,568.84,460,1323,858,
684,569.17,466.67,1325,858,
685,569.5,485.67,1327,859,
686,569.83,499,1385,863,
687,570.16,512.67,1353,846,
688,570.49,509,1361,852,
689,570.83,501.67,1372,861,
690,571.16,497.67,1363,878,
691,571.49,503.33,1372,875,
692,571.82,513.67,1382,854,
693,572.15,526.67,1387,871,
694,572.48,545,1416,880,
695,572.81,572.33,1429,846,
696,573.15,580,1454,856,
697,573.48,583.67,1439,880,
698,573.81,592.33,1452,858,
699,574.14,613,1478,854,
700,574.47,613,1492,871,
701,574.8,615.67,1452,858,
702,575.14,626.33,1484,852,
703,575.47,645.33,1518,865,
704,575.8,666.33,1520,869,
705,576.13,676,1545,850,
706,576.46,692,1541,859,
707,576.79,704.67,1568,869,
708,577.12,742.33,1594,861,
709,577.46,775.67,1636,841,
710,577.79,783.33,1653,854,
711,578.12,781.67,1640,884,
712,578.45,782,1649,859,
713,578.78,801.67,1659,859,
714,579.11,816.67,1680,865,
715,579.44,843,1691,856,
716,579.78,875.67,1737,858,
717,580.11,899,1778,865,
718,580.44,925,1778,873,
719,580.77,955,1807,850,
720,581.1,974.67,1862,859,
721,581.43,986,1833,869,
722,581.76,990,1845,854,
723,582.09,1006.67,1869,854,
724,582.43,1017.33,1887,873,
725,582.76,1032,1900,877,
726,583.09,1052,1900,841,
727,583.42,1075,1930,856,
728,583.75,1099.67,1970,878,
729,584.08,1134.67,1987,854,
730,584.41,1175,2038,859,
731,584.74,1207,2080,867,
732,585.08,1233,2092,863,
733,585.41,1244,2111,854,
734,585.74,1263.33,2128,882,
735,586.07,1284,2150,863,
736,586.4,1323,2177,858,
737,586.73,1339.67,2240,877,
738,587.06,1360.33,2200,863,
739,587.39,1390,2240,859,
740,587.73,1421.67,2291,839,
741,588.06,1456.33,2291,859,
742,588.39,1466.67,2354,869,
743,588.72,1497.67,2352,869,
744,589.05,1511.33,2388,863,
745,589.38,1551.67,2393,867,
746,589.71,1583,2458,854,
747,590.04,1608.33,2488,869,
748,590.37,1628,2456,854,
749,590.7,1656.33,2515,852,
750,591.04,1673,2562,858,
751,591.37,1701,2542,890,
752,591.7,1739,2612,865,
753,592.03,1786.67,2655,837,
754,592.36,1806.67,2636,841,
755,592.69,1812,2680,873,
756,593.02,1851.67,2693,859,
757,593.35,1865.33,2760,846,
758,593.68,1906.33,2709,861,
759,594.01,1925.67,2822,865,
760,594.34,1959.67,2822,850,
761,594.68,1970,2809,859,
762,595.01,1993.67,2847,859,
763,595.34,2022,2897,854,
764,595.67,2047.33,2898,863,
765,596,2055.33,2925,861,
766,596.33,2095.33,2921,854,
767,596.66,2133.67,3005,850,
768,596.99,2156.67,3037,858,
769,597.32,2176,2988,852,
770,597.65,2185,3067,854,
771,597.98,2212,3054,848,
772,598.31,2219.67,3092,875,
773,598.65,2234,3105,869,
774,598.98,2239.33,3105,856,
775,599.31,2246.67,3096,863,
776,599.64,2263.33,3117,859,
777,599.97,2290.33,3164,865,
778,600.3,2331.67,3183,869,
779,600.63,2350,3236,854,
780,600.96,2356,3210,856,
781,601.29,2363,3193,861,
782,601.62,2377,3257,854,
783,601.95,2402.67,3248,852,
784,602.28,2420.67,3265,856,
785,602.61,2430.67,3322,865,
786,602.94,2458.33,3289,863,
787,603.27,2455,3350,858,
788,603.6,2478,3299,852,
789,603.94,2468.67,3358,863,
790,604.27,2489.67,3333,869,
791,604.6,2513,3362,852,
792,604.93,2518.67,3411,846,
793,605.26,2517.33,3346,865,
794,605.59,2492.67,3358,852,
795,605.92,2519.33,3362,871,
796,606.25,2539,3426,865,
797,606.58,2563,3417,852,
798,606.91,2549.67,3426,863,
799,607.24,2531.33,3386,865,
800,607.57,2554.33,3373,863,
801,607.9,2579.67,3491,859,
802,608.23,2604.33,3449,852,
803,608.56,2595.33,3453,869,
804,608.89,2620,3464,859,
805,609.22,2637.67,3519,848,
806,609.55,2642,3487,850,
807,609.88,2629.33,3474,856,
808,610.21,2642,3485,852,
809,610.54,2665.33,3536,861,
810,610.87,2689,3540,852,
811,611.2,2688.33,3565,861,
812,611.53,2674.67,3540,867,
813,611.86,2672,3514,867,
814,612.19,2664.33,3548,852,
815,612.52,2654.67,3496,846,
816,612.86,2636.67,3474,856,
817,613.19,2660.67,3519,877,
818,613.52,2669,3580,858,
819,613.85,2692.33,3506,863,
820,614.18,2693,3553,841,
821,614.51,2727.67,3589,865,
822,614.84,2710,3591,844,
823,615.17,2703,3534,875,
824,615.5,2690,3570,867,
825,615.83,2700.33,3569,861,
826,616.16,2720.67,3565,875,
827,616.49,2732.33,3605,841,
828,616.82,2740,3593,850,
829,617.15,2712,3588,875,
830,617.48,2704.33,3551,871,
831,617.81,2701.67,3570,850,
832,618.14,2730,3563,858,
833,618.47,2732,3626,861,
834,618.8,2754.67,3599,873,
835,619.13,2749.67,3631,858,
836,619.46,2747.33,3591,841,
837,619.79,2743.67,3584,865,
838,620.12,2746.67,3635,873,
839,620.45,2770,3618,859,
840,620.78,2783.33,3656,867,
841,621.11,2802.67,3658,856,
842,621.44,2802,3675,858,
843,621.76,2810.33,3660,873,
844,622.09,2812.33,3698,871,
845,622.42,2833.67,3681,858,
846,622.75,2828.67,3705,854,
847,623.08,2834,3673,861,
848,623.41,2846.33,3700,861,
849,623.74,2838.67,3732,844,
850,624.07,2842.33,3660,871,
851,624.4,2844.67,3717,867,
852,624.73,2858.33,3772,877,
853,625.06,2882.67,3686,856,
854,625.39,2861.67,3779,856,
855,625.72,2864.33,3686,854,
856,626.05,2849,3694,856,
857,626.38,2870.67,3738,861,
858,626.71,2897.33,3745,848,
859,627.04,2903.67,3785,867,
860,627.37,2902.33,3755,859,
861,627.7,2907.33,3749,856,
862,628.03,2920.33,3802,869,
863,628.36,2940.67,3800,865,
864,628.69,2956.33,3821,867,
865,629.02,2948.33,3851,871,
866,629.35,2930.67,3772,861,
867,629.68,2918.67,3749,848,
868,630.01,2940,3802,858,
869,630.34,2965.33,3848,873,
870,630.66,2979.67,3836,859,
871,630.99,2985.33,3850,863,
872,631.32,2985.33,3865,873,
873,631.65,2995.33,3838,861,
874,631.98,2995.33,3876,859,
875,632.31,3025,3855,863,
876,632.64,3035.67,3929,863,
877,632.97,3055.33,3897,848,
878,633.3,3028,3916,865,
879,633.63,3014,3851,867,
880,633.96,3012,3853,846,
881,634.29,3040,3897,852,
882,634.62,3050.67,3929,861,
883,634.95,3058.33,3906,867,
884,635.27,3048.33,3914,846,
885,635.6,3056,3903,865,
886,635.93,3045.67,3920,858,
887,636.26,3076.67,3908,871,
888,636.59,3079.33,3996,865,
889,636.92,3083.67,3935,865,
890,637.25,3048.67,3925,875,
891,637.58,3052.33,3895,869,
892,637.91,3060.67,3969,888,
893,638.24,3076.33,3933,858,
894,638.57,3095,3912,839,
895,638.89,3121.33,4000,863,
896,639.22,3148.67,4017,863,
897,639.55,3159.33,4005,850,
898,639.88,3161.67,4013,844,
899,640.21,3171,4015,854,
900,640.54,3154.33,4037,854,
901,640.87,3134.67,3971,852,
902,641.2,3110.33,3963,861,
903,641.53,3127.33,3969,859,
904,641.86,3142,4037,867,
905,642.18,3161.33,4013,867,
906,642.51,3175.33,4043,875,
907,642.84,3183,4064,852,
908,643.17,3204.67,4015,846,
909,643.5,3194.67,4098,865,
910,643.83,3205.67,4047,865,
911,644.16,3194.67,4043,841,
912,644.49,3205,4056,856,
913,644.81,3219,4074,861,
914,645.14,3224.33,4098,854,
915,645.47,3216,4064,848,
916,645.8,3188.33,4066,878,
917,646.13,3177,4024,863,
918,646.46,3204.67,4049,867,
919,646.79,3230,4121,850,
920,647.12,3211,4096,859,
