Pixel,Wavelength,Processed,Raw,Dark,Reference
80,1075.09,1682.67,10389,8738,
81,1076.67,1678.67,10337,8612,
82,1078.25,1710.67,10426,8766,
83,1079.83,1693.33,10390,8643,
84,1081.41,1731.33,10437,8764,
85,1082.99,1721.67,10406,8632,
86,1084.57,1768.33,10466,8748,
87,1086.15,1743.33,10428,8615,
88,1087.72,1775,10463,8764,
89,1089.3,1758.33,10449,8636,
90,1090.88,1805.67,10496,8733,
91,1092.46,1788.33,10453,8612,
92,1094.04,1821.67,10523,8762,
93,1095.62,1798,10504,8641,
94,1097.2,1835,10537,8767,
95,1098.77,1817.33,10505,8633,
96,1100.35,1869.67,10566,8756,
97,1101.93,1846,10547,8620,
98,1103.51,1872.67,10565,8764,
99,1105.09,1830.67,10530,8640,
100,1106.66,1868.67,10557,8756,
101,1108.24,1849.67,10544,8629,
102,1109.82,1893,10590,8757,
103,1111.4,1854.67,10569,8638,
104,1112.97,1887.33,10568,8768,
105,1114.55,1840.67,10555,8624,
106,1116.13,1870.67,10564,8773,
107,1117.7,1816,10521,8631,
108,1119.28,1841.67,10522,8755,
109,1120.86,1783.67,10490,8622,
110,1122.43,1793.33,10488,8772,
111,1124.01,1725.67,10427,8631,
112,1125.59,1744,10413,8748,
113,1127.16,1682.33,10386,8615,
114,1128.74,1694.33,10375,8764,
115,1130.31,1614.33,10337,8636,
116,1131.89,1622.33,10290,8759,
117,1133.46,1557,10270,8635,
118,1135.04,1588.33,10248,8743,
119,1136.61,1526.67,10242,8617,
120,1138.19,1555.33,10209,8759,
121,1139.76,1503.33,10223,8632,
122,1141.34,1552,10220,8751,
123,1142.91,1522.67,10221,8625,
124,1144.49,1590,10277,8774,
125,1146.06,1576,10301,8630,
126,1147.64,1655,10309,8755,
127,1149.21,1639.33,10377,8637,
128,1150.78,1728,10376,8752,
129,1152.36,1715,10433,8613,
130,1153.93,1796.67,10471,8770,
131,1155.51,1756.67,10494,8625,
132,1157.08,1817.33,10469,8769,
133,1158.65,1774,10517,8634,
134,1160.22,1847.67,10495,8756,
135,1161.8,1792.67,10541,8620,
136,1163.37,1850.67,10501,8783,
137,1164.94,1792.33,10546,8633,
138,1166.51,1853.67,10519,8773,
139,1168.09,1790.33,10508,8606,
140,1169.66,1840.33,10476,8753,
141,1171.23,1767.67,10520,8624,
142,1172.8,1808.33,10460,8776,
143,1174.37,1732.33,10490,8645,
144,1175.94,1790,10423,8755,
145,1177.51,1737.67,10474,8617,
146,1179.09,1802,10459,8771,
147,1180.66,1741,10500,8639,
148,1182.23,1805.33,10452,8778,
149,1183.8,1758.33,10502,8621,
150,1185.37,1827,10474,8754,
151,1186.94,1765,10515,8635,
152,1188.51,1824,10467,8772,
153,1190.08,1772.33,10529,8632,
154,1191.65,1841.33,10495,8770,
155,1193.21,1789,10548,8646,
156,1194.78,1866.67,10494,8754,
157,1196.35,1826,10574,8616,
158,1197.92,1901,10545,8765,
159,1199.49,1843.33,10605,8640,
160,1201.06,1919.67,10546,8761,
161,1202.62,1874.67,10633,8624,
162,1204.19,1952.33,10597,8767,
163,1205.76,1887,10653,8635,
164,1207.33,1951.33,10598,8785,
165,1208.89,1904,10689,8666,
166,1210.46,1985.33,10633,8757,
167,1212.03,1934.33,10693,8636,
168,1213.59,2006,10647,8777,
169,1215.16,1960,10743,8652,
170,1216.73,2046.33,10692,8773,
171,1218.29,2004.67,10769,8640,
172,1219.86,2090,10741,8775,
173,1221.42,2050.33,10814,8639,
174,1222.99,2136,10794,8784,
175,1224.55,2088,10871,8648,
176,1226.12,2162,10804,8773,
177,1227.68,2116,10881,8649,
178,1229.25,2196.67,10863,8778,
179,1230.81,2142,10911,8638,
180,1232.37,2205.33,10848,8780,
181,1233.94,2152,10920,8645,
182,1235.5,2229.67,10881,8768,
183,1237.06,2178.67,10925,8624,
184,1238.63,2252.67,10892,8770,
185,1240.19,2207.33,10975,8640,
186,1241.75,2275.33,10957,8792,
187,1243.31,2222.67,10975,8649,
188,1244.88,2288.33,10949,8772,
189,1246.44,2255,10998,8636,
190,1248,2317,11008,8782,
191,1249.56,2274.67,11012,8649,
192,1251.12,2330.33,10989,8754,
193,1252.68,2300.67,11035,8642,
194,1254.24,2369,11047,8773,
195,1255.8,2325.33,11079,8639,
196,1257.36,2380.67,11059,8797,
197,1258.92,2341.33,11104,8664,
198,1260.48,2404.67,11090,8768,
199,1262.04,2373.33,11101,8649,
200,1263.6,2431.33,11124,8778,
201,1265.16,2400,11172,8676,
202,1266.71,2445,11150,8792,
203,1268.27,2410,11154,8673,
204,1269.83,2455.67,11155,8764,
205,1271.39,2435.67,11152,8657,
206,1272.94,2480.67,11204,8783,
207,1274.5,2450,11184,8658,
208,1276.06,2483,11175,8772,
209,1277.61,2457.67,11178,8658,
210,1279.17,2497.67,11225,8775,
211,1280.73,2474,11179,8656,
212,1282.28,2510,11244,8795,
213,1283.84,2500.67,11233,8675,
214,1285.39,2538.67,11252,8757,
215,1286.95,2519.33,11212,8649,
216,1288.5,2548,11284,8784,
217,1290.05,2532.67,11238,8657,
218,1291.61,2545,11301,8784,
219,1293.16,2521.67,11196,8659,
220,1294.71,2542.67,11288,8777,
221,1296.27,2551.33,11251,8671,
222,1297.82,2574.67,11341,8778,
223,1299.37,2575,11244,8663,
224,1300.92,2589,11367,8786,
225,1302.47,2603,11270,8665,
226,1304.03,2614,11391,8768,
227,1305.58,2610.67,11269,8655,
228,1307.13,2610,11384,8789,
229,1308.68,2610.33,11301,8680,
230,1310.23,2618.67,11379,8764,
231,1311.78,2616.67,11275,8655,
232,1313.33,2619.33,11387,8772,
233,1314.88,2617.67,11287,8664,
234,1316.43,2610,11401,8786,
235,1317.97,2611.33,11277,8685,
236,1319.52,2610.67,11385,8758,
237,1321.07,2621.67,11267,8654,
238,1322.62,2604.33,11405,8780,
239,1324.17,2610,11235,8660,
240,1325.71,2602.33,11388,8758,
241,1327.26,2621.67,11270,8668,
242,1328.81,2600,11396,8763,
243,1330.35,2610.33,11210,8645,
244,1331.9,2587.67,11401,8768,
245,1333.44,2597.67,11238,8673,
246,1334.99,2546.33,11364,8769,
247,1336.53,2556,11156,8677,
248,1338.08,2527.67,11347,8753,
249,1339.62,2549,11177,8667,
250,1341.16,2487,11305,8762,
251,1342.71,2481.67,11085,8677,
252,1344.25,2428.67,11274,8780,
253,1345.79,2448.67,11052,8668,
254,1347.33,2392.33,11230,8762,
255,1348.88,2392,10985,8660,
256,1350.42,2318,11152,8769,
257,1351.96,2321.33,10926,8680,
258,1353.5,2252.33,11107,8772,
259,1355.04,2263.67,10840,8664,
260,1356.58,2196,11051,8771,
261,1358.12,2205.67,10802,8670,
262,1359.66,2127.67,10978,8773,
263,1361.2,2146.33,10737,8691,
264,1362.74,2095.33,10927,8739,
265,1364.28,2131,10717,8665,
266,1365.81,2057.67,10928,8775,
267,1367.35,2067.67,10640,8672,
268,1368.89,1996.33,10854,8772,
269,1370.43,2040.67,10611,8672,
270,1371.96,1975.33,10856,8755,
271,1373.5,1992.33,10544,8658,
272,1375.03,1903,10759,8769,
273,1376.57,1911,10503,8670,
274,1378.1,1817,10653,8743,
275,1379.64,1821.33,10365,8657,
276,1381.17,1760.33,10602,8756,
277,1382.71,1812.67,10442,8715,
278,1384.24,1761.33,10624,8759,
279,1385.77,1799,10374,8682,
280,1387.31,1743,10588,8748,
281,1388.84,1783.33,10356,8659,
282,1390.37,1714.33,10581,8768,
283,1391.9,1731,10318,8685,
284,1393.43,1664.67,10518,8771,
285,1394.96,1711.33,10290,8676,
286,1396.49,1649.67,10516,8743,
287,1398.02,1671.67,10225,8663,
288,1399.55,1597.67,10449,8769,
289,1401.08,1627.67,10222,8671,
290,1402.61,1558.67,10400,8748,
291,1404.14,1572,10143,8670,
292,1405.67,1506,10354,8763,
293,1407.2,1544.33,10126,8672,
294,1408.72,1496.67,10352,8764,
295,1410.25,1525.67,10109,8661,
296,1411.78,1470,10289,8748,
297,1413.3,1503.67,10072,8651,
298,1414.83,1453,10313,8764,
299,1416.35,1486.33,10071,8682,
300,1417.88,1433.33,10290,8769,
301,1419.4,1478,10073,8683,
302,1420.92,1434.33,10278,8755,
303,1422.45,1476.67,10047,8657,
304,1423.97,1434,10289,8772,
305,1425.49,1476.67,10073,8678,
306,1427.02,1443,10284,8766,
307,1428.54,1488.67,10075,8659,
308,1430.06,1456.33,10298,8766,
309,1431.58,1500,10087,8666,
310,1433.1,1465.67,10321,8774,
311,1434.62,1509,10087,8658,
312,1436.14,1481,10286,8735,
313,1437.66,1533.33,10111,8648,
314,1439.18,1505.33,10344,8758,
315,1440.7,1549.33,10134,8667,
316,1442.21,1521.33,10348,8753,
317,1443.73,1568.67,10176,8674,
318,1445.25,1540.33,10364,8755,
319,1446.76,1585,10169,8659,
320,1448.28,1567.67,10397,8761,
321,1449.8,1624,10215,8658,
322,1451.31,1601.33,10414,8735,
323,1452.83,1646.33,10252,8684,
324,1454.34,1620,10436,8744,
325,1455.85,1673.33,10244,8644,
326,1457.37,1645,10484,8756,
327,1458.88,1685.67,10270,8663,
328,1460.39,1652.67,10468,8746,
329,1461.9,1699.67,10289,8660,
330,1463.42,1671,10496,8748,
331,1464.93,1713,10301,8665,
332,1466.44,1689.67,10510,8755,
333,1467.95,1736.67,10332,8654,
334,1469.46,1711.33,10519,8742,
335,1470.97,1748.33,10330,8651,
336,1472.48,1722.67,10548,8759,
337,1473.98,1766.33,10381,8681,
338,1475.49,1739.67,10568,8758,
339,1477,1776.33,10369,8660,
340,1478.51,1760.33,10551,8741,
341,1480.01,1803,10408,8646,
342,1481.52,1783,10587,8750,
343,1483.02,1815.33,10416,8666,
344,1484.53,1798.67,10607,8748,
345,1486.03,1836.67,10430,8643,
346,1487.54,1806.67,10609,8745,
347,1489.04,1828.67,10413,8644,
348,1490.54,1805.33,10622,8769,
349,1492.04,1845,10445,8651,
350,1493.55,1828,10617,8729,
351,1495.05,1850,10442,8640,
352,1496.55,1827.67,10616,8756,
353,1498.05,1854.33,10483,8662,
354,1499.55,1837,10636,8754,
355,1501.05,1860.67,10450,8642,
356,1502.55,1846.67,10626,8734,
357,1504.05,1874,10491,8651,
358,1505.54,1851.67,10670,8780,
359,1507.04,1872.67,10494,8669,
360,1508.54,1858.67,10648,8745,
361,1510.04,1880.33,10514,8666,
362,1511.53,1853.33,10648,8758,
363,1513.03,1868,10468,8646,
364,1514.52,1854,10643,8751,
365,1516.02,1882.67,10493,8645,
366,1517.51,1863,10663,8755,
367,1519,1876.67,10474,8641,
368,1520.5,1855,10638,8749,
369,1521.99,1870.67,10500,8657,
370,1523.48,1853,10640,8760,
371,1524.97,1858.33,10501,8665,
372,1526.46,1838.67,10605,8746,
373,1527.95,1845,10463,8642,
374,1529.44,1832,10623,8768,
375,1530.93,1842.33,10476,8656,
376,1532.42,1828,10621,8769,
377,1533.91,1838.67,10461,8649,
378,1535.4,1818,10595,8743,
379,1536.88,1822,10434,8644,
380,1538.37,1807.33,10588,8764,
381,1539.86,1825,10470,8662,
382,1541.34,1814.67,10592,8749,
383,1542.83,1817.67,10420,8627,
384,1544.31,1796.33,10578,8761,
385,1545.79,1802.33,10424,8645,
386,1547.28,1781.67,10573,8762,
387,1548.76,1788.67,10411,8656,
388,1550.24,1775.33,10558,8758,
389,1551.72,1789.67,10409,8638,
390,1553.2,1776,10557,8759,
391,1554.69,1782,10414,8655,
392,1556.17,1765.33,10555,8766,
393,1557.64,1768.67,10389,8641,
394,1559.12,1750,10537,8768,
395,1560.6,1755.67,10381,8648,
396,1562.08,1747,10536,8771,
397,1563.56,1758.33,10396,8653,
398,1565.03,1752,10519,8752,
399,1566.51,1752.67,10396,8650,
400,1567.98,1736.33,10502,8757,
401,1569.46,1736,10368,8650,
402,1570.93,1720.67,10518,8773,
403,1572.41,1726.67,10359,8660,
404,1573.88,1717.33,10478,8742,
405,1575.35,1727.67,10359,8642,
406,1576.83,1706,10483,8753,
407,1578.3,1708.67,10324,8653,
408,1579.77,1693.33,10483,8758,
409,1581.24,1696.33,10335,8651,
410,1582.71,1667.67,10438,8758,
411,1584.18,1660.33,10292,8653,
412,1585.65,1652.33,10423,8761,
413,1587.11,1660.67,10300,8644,
414,1588.58,1647,10419,8755,
415,1590.05,1638.33,10281,8660,
416,1591.51,1617.67,10380,8750,
417,1592.98,1613.33,10264,8662,
418,1594.44,1591.67,10369,8761,
419,1595.91,1591.67,10232,8667,
420,1597.37,1581,10346,8744,
421,1598.84,1577.67,10221,8645,
422,1600.3,1547.67,10314,8759,
423,1601.76,1528.67,10166,8654,
424,1603.22,1507.67,10277,8758,
425,1604.68,1498.67,10154,8662,
426,1606.14,1472.33,10224,8739,
427,1607.6,1454.67,10089,8649,
428,1609.06,1432.67,10189,8750,
429,1610.52,1420,10072,8653,
430,1611.98,1386.33,10140,8738,
431,1613.43,1357,9991,8653,
432,1614.89,1323,10077,8746,
433,1616.35,1296.67,9947,8647,
434,1617.8,1252,10020,8761,
435,1619.26,1209.67,9874,8677,
436,1620.71,1166.33,9923,8750,
437,1622.16,1125.33,9778,8649,
438,1623.62,1073.33,9829,8755,
439,1625.07,1032.33,9662,8645,
440,1626.52,997.33,9777,8771,
441,1627.97,982.67,9631,8662,
442,1629.42,959,9715,8742,
443,1630.87,929.67,9579,8644,
444,1632.32,886.67,9643,8762,
445,1633.77,860,9508,8664,
446,1635.22,835.67,9620,8765,
447,1636.66,819.67,9475,8667,
448,1638.11,787.33,9556,8760,
449,1639.55,756.33,9392,8634,
450,1641,712,9482,8767,
451,1642.44,679.33,9323,8660,
452,1643.89,644.33,9402,8742,
453,1645.33,605.67,9269,8659,
454,1646.77,555.67,9304,8757,
455,1648.22,512,9157,8647,
456,1649.66,472.33,9249,8770,
457,1651.1,428.33,9086,8658,
458,1652.54,380,9135,8757,
459,1653.98,330.67,8981,8647,
460,1655.42,284.33,9024,8744,
461,1656.85,242.33,8902,8663,
462,1658.29,207,8973,8765,
463,1659.73,178.33,8847,8673,
464,1661.16,154.67,8908,8755,
465,1662.6,132.67,8785,8648,
466,1664.03,111.67,8869,8761,
467,1665.47,101.67,8755,8665,
468,1666.9,100.33,8858,8751,
469,1668.33,107,8763,8659,
470,1669.77,110.67,8851,8741,
471,1671.2,112.67,8769,8651,
472,1672.63,111.67,8883,8773,
473,1674.06,113.33,8771,8664,
474,1675.49,115.33,8874,8751,
475,1676.92,110.67,8749,8633,
476,1678.34,98.33,8844,8751,
477,1679.77,92.67,8760,8674,
478,1681.2,88.67,8860,8761,
479,1682.62,86.67,8753,8672,
480,1684.05,80,8858,8778,
481,1685.47,84,8727,8648,
482,1686.9,82,8851,8758,
483,1688.32,83.67,8755,8681,
484,1689.74,79.33,8853,8769,
485,1691.16,81,8741,8661,
486,1692.58,78.33,8822,8743,
487,1694,81.33,8715,8639,
488,1695.42,77.67,8846,8757,
489,1696.84,83,8739,8671,
490,1698.26,79.33,8850,8758,
491,1699.68,84.33,8724,8646,
492,1701.1,81.33,8824,8741,
493,1702.51,80,8726,8643,
494,1703.93,75.67,8830,8756,
495,1705.34,84.67,8730,8660,
496,1706.76,91.33,8840,8730,
497,1708.17,87,8748,8654,
498,1709.58,71,8822,8765,
499,1710.99,61,8719,8657,
500,1712.4,68.67,8829,8765,
501,1713.81,72,8740,8660,
502,1715.22,74.67,8799,8727,
503,1716.63,69.67,8719,8647,
504,1718.04,66,8833,8768,
505,1719.45,64.33,8736,8675,
506,1720.85,69,8819,8752,
507,1722.26,76.67,8738,8659,
508,1723.67,79.67,8828,8744,
509,1725.07,74.67,8718,8642,
510,1726.47,67.33,8826,8762,
511,1727.88,62,8729,8667,
