Pixel,Wavelength,Processed,Raw,Dark,Reference
90,1090.88,819.33,9526,8733,
91,1092.46,809.67,9445,8612,
92,1094.04,833.33,9565,8762,
93,1095.62,822,9505,8641,
94,1097.2,835.67,9566,8767,
95,1098.77,815.67,9477,8633,
96,1100.35,841.67,9560,8756,
97,1101.93,830.33,9497,8620,
98,1103.51,852.33,9574,8764,
99,1105.09,827,9510,8640,
100,1106.66,848.33,9557,8756,
101,1108.24,834.33,9503,8629,
102,1109.82,863,9585,8757,
103,1111.4,838.33,9525,8638,
104,1112.97,856.67,9568,8768,
105,1114.55,824,9507,8624,
106,1116.13,842.67,9562,8773,
107,1117.7,813.33,9487,8631,
108,1119.28,839,9550,8755,
109,1120.86,807,9488,8622,
110,1122.43,817,9532,8772,
111,1124.01,774,9456,8631,
112,1125.59,787.33,9485,8748,
113,1127.16,750.67,9415,8615,
114,1128.74,762,9479,8764,
115,1130.31,721.33,9407,8636,
116,1131.89,730,9437,8759,
117,1133.46,700.33,9376,8635,
118,1135.04,721.67,9425,8743,
119,1136.61,691,9359,8617,
120,1138.19,704.33,9408,8759,
121,1139.76,671,9354,8632,
122,1141.34,690.33,9393,8751,
123,1142.91,669.67,9332,8625,
124,1144.49,708.67,9434,8774,
125,1146.06,707,9389,8630,
126,1147.64,753,9457,8755,
127,1149.21,734.67,9435,8637,
128,1150.78,774.33,9456,8752,
129,1152.36,757.67,9434,8613,
130,1153.93,806,9518,8770,
131,1155.51,778,9474,8625,
132,1157.08,814,9506,8769,
133,1158.65,791.67,9490,8634,
134,1160.22,838.33,9538,8756,
135,1161.8,805,9497,8620,
136,1163.37,834.33,9539,8783,
137,1164.94,796,9503,8633,
138,1166.51,833.67,9535,8773,
139,1168.09,799.67,9475,8606,
140,1169.66,836.33,9521,8753,
141,1171.23,794.67,9496,8624,
142,1172.8,814.67,9520,8776,
143,1174.37,769.67,9473,8645,
144,1175.94,803,9492,8755,
145,1177.51,770,9461,8617,
146,1179.09,800.67,9500,8771,
147,1180.66,765.67,9468,8639,
148,1182.23,812.67,9517,8778,
149,1183.8,786.33,9491,8621,
150,1185.37,819.67,9504,8754,
151,1186.94,780.67,9474,8635,
152,1188.51,820.67,9525,8772,
153,1190.08,795.67,9502,8632,
154,1191.65,832,9534,8770,
155,1193.21,795.33,9508,8646,
156,1194.78,836,9514,8754,
157,1196.35,812,9502,8616,
158,1197.92,855.33,9555,8765,
159,1199.49,821,9530,8640,
160,1201.06,859,9544,8761,
161,1202.62,828,9528,8624,
162,1204.19,871.33,9564,8767,
163,1205.76,841,9548,8635,
164,1207.33,881.67,9598,8785,
165,1208.89,849.67,9585,8666,
166,1210.46,888,9574,8757,
167,1212.03,856,9564,8636,
168,1213.59,898.67,9600,8777,
169,1215.16,869,9597,8652,
170,1216.73,913.33,9612,8773,
171,1218.29,890.33,9596,8640,
172,1219.86,938.67,9651,8775,
173,1221.42,913,9623,8639,
174,1222.99,957.67,9663,8784,
175,1224.55,930.67,9658,8648,
176,1226.12,975.67,9676,8773,
177,1227.68,942.33,9663,8649,
178,1229.25,984,9688,8778,
179,1230.81,955.33,9666,8638,
180,1232.37,997.67,9708,8780,
181,1233.94,968,9682,8645,
182,1235.5,1009.67,9707,8768,
183,1237.06,974,9677,8624,
184,1238.63,1014.33,9700,8770,
185,1240.19,979.67,9700,8640,
186,1241.75,1020.33,9741,8792,
187,1243.31,982.67,9701,8649,
188,1244.88,1023,9719,8772,
189,1246.44,1002.33,9706,8636,
190,1248,1045,9772,8782,
191,1249.56,1020,9724,8649,
192,1251.12,1053.33,9749,8754,
193,1252.68,1026.33,9732,8642,
194,1254.24,1062.67,9767,8773,
195,1255.8,1034.33,9743,8639,
196,1257.36,1073,9802,8797,
197,1258.92,1051,9774,8664,
198,1260.48,1089,9806,8768,
199,1262.04,1066.33,9768,8649,
200,1263.6,1095.67,9820,8778,
201,1265.16,1070.67,9802,8676,
202,1266.71,1095.67,9836,8792,
203,1268.27,1075.67,9790,8673,
204,1269.83,1105.67,9830,8764,
205,1271.39,1092.67,9791,8657,
206,1272.94,1117.67,9861,8783,
207,1274.5,1104,9799,8658,
208,1276.06,1129,9865,8772,
209,1277.61,1112.33,9811,8658,
210,1279.17,1126.33,9866,8775,
211,1280.73,1104,9791,8656,
212,1282.28,1125.33,9881,8795,
213,1283.84,1121.33,9830,8675,
214,1285.39,1146,9880,8757,
215,1286.95,1130.67,9809,8649,
216,1288.5,1146,9893,8784,
217,1290.05,1137.67,9826,8657,
218,1291.61,1156.67,9919,8784,
219,1293.16,1139,9825,8659,
220,1294.71,1145.33,9893,8777,
221,1296.27,1139.33,9825,8671,
222,1297.82,1159,9926,8778,
223,1299.37,1161.67,9838,8663,
224,1300.92,1175,9948,8786,
225,1302.47,1171,9853,8665,
226,1304.03,1179.33,9931,8768,
227,1305.58,1172.33,9842,8655,
228,1307.13,1175.33,9956,8789,
229,1308.68,1171,9852,8680,
230,1310.23,1175.33,9938,8764,
231,1311.78,1174.67,9835,8655,
232,1313.33,1179.67,9942,8772,
233,1314.88,1175.67,9853,8664,
234,1316.43,1173.33,9954,8786,
235,1317.97,1174.33,9848,8685,
236,1319.52,1178.67,9950,8758,
237,1321.07,1183,9835,8654,
238,1322.62,1173.33,9956,8780,
239,1324.17,1174.67,9823,8660,
240,1325.71,1173.67,9943,8758,
241,1327.26,1180.33,9841,8668,
242,1328.81,1170,9946,8763,
243,1330.35,1171,9799,8645,
244,1331.9,1156.67,9944,8768,
245,1333.44,1163,9813,8673,
246,1334.99,1142.33,9942,8769,
247,1336.53,1151,9791,8677,
248,1338.08,1134,9919,8753,
249,1339.62,1144,9789,8667,
250,1341.16,1114,9906,8762,
251,1342.71,1115.33,9753,8677,
252,1344.25,1096,9906,8780,
253,1345.79,1104,9754,8668,
254,1347.33,1071.67,9862,8762,
255,1348.88,1067.67,9689,8660,
256,1350.42,1039,9843,8769,
257,1351.96,1045.33,9694,8680,
258,1353.5,1011.33,9820,8772,
259,1355.04,1013.33,9636,8664,
260,1356.58,979,9791,8771,
261,1358.12,987.67,9615,8670,
262,1359.66,951.67,9771,8773,
263,1361.2,963.33,9603,8691,
264,1362.74,929.67,9719,8739,
265,1364.28,948.67,9562,8665,
266,1365.81,913.33,9744,8775,
267,1367.35,925,9546,8672,
268,1368.89,892.33,9704,8772,
269,1370.43,912,9543,8672,
270,1371.96,877.33,9688,8755,
271,1373.5,888.67,9486,8658,
272,1375.03,852.33,9674,8769,
273,1376.57,865,9494,8670,
274,1378.1,816.33,9609,8743,
275,1379.64,814.33,9416,8657,
276,1381.17,781,9574,8756,
277,1382.71,811.33,9481,8715,
278,1384.24,789,9609,8759,
279,1385.77,810.33,9433,8682,
280,1387.31,777.67,9578,8748,
281,1388.84,795,9411,8659,
282,1390.37,757.67,9571,8768,
283,1391.9,768.67,9403,8685,
284,1393.43,742.33,9556,8771,
285,1394.96,765,9400,8676,
286,1396.49,730.33,9529,8743,
287,1398.02,738.67,9344,8663,
288,1399.55,700.67,9518,8769,
289,1401.08,719,9343,8671,
290,1402.61,690,9484,8748,
291,1404.14,706,9332,8670,
292,1405.67,672.67,9483,8763,
293,1407.2,691,9308,8672,
294,1408.72,665.33,9481,8764,
295,1410.25,684.33,9304,8661,
296,1411.78,655,9441,8748,
297,1413.3,669.33,9280,8651,
298,1414.83,638.67,9450,8764,
299,1416.35,655.33,9283,8682,
300,1417.88,631,9448,8769,
301,1419.4,659,9296,8683,
302,1420.92,639.33,9440,8755,
303,1422.45,658.67,9277,8657,
304,1423.97,632.33,9443,8772,
305,1425.49,656.33,9284,8678,
306,1427.02,640,9458,8766,
307,1428.54,663.33,9281,8659,
308,1430.06,644.67,9442,8766,
309,1431.58,666.33,9302,8666,
310,1433.1,653,9461,8774,
311,1434.62,675,9294,8658,
312,1436.14,666.33,9437,8735,
313,1437.66,688,9309,8648,
314,1439.18,670.33,9459,8758,
315,1440.7,690,9316,8667,
316,1442.21,681.33,9473,8753,
317,1443.73,705.33,9349,8674,
318,1445.25,690.67,9476,8755,
319,1446.76,708,9335,8659,
320,1448.28,695,9488,8761,
321,1449.8,724,9340,8658,
322,1451.31,718.33,9498,8735,
323,1452.83,741.33,9394,8684,
324,1454.34,721.67,9495,8744,
325,1455.85,749,9348,8644,
326,1457.37,740,9548,8756,
327,1458.88,765,9387,8663,
328,1460.39,744.33,9525,8746,
329,1461.9,759.67,9390,8660,
330,1463.42,738.67,9518,8748,
331,1464.93,760,9381,8665,
332,1466.44,753,9549,8755,
333,1467.95,779.67,9403,8654,
334,1469.46,767,9538,8742,
335,1470.97,780.67,9407,8651,
336,1472.48,766.33,9549,8759,
337,1473.98,786.67,9434,8681,
338,1475.49,786,9575,8758,
339,1477,805,9448,8660,
340,1478.51,793.67,9551,8741,
341,1480.01,809.67,9429,8646,
342,1481.52,802.67,9586,8750,
343,1483.02,819.67,9455,8666,
344,1484.53,807,9582,8748,
345,1486.03,821.33,9441,8643,
346,1487.54,806.33,9577,8745,
347,1489.04,819,9433,8644,
348,1490.54,808.67,9605,8769,
349,1492.04,832,9452,8651,
350,1493.55,823.67,9588,8729,
351,1495.05,833.33,9451,8640,
352,1496.55,814.67,9586,8756,
353,1498.05,829,9465,8662,
354,1499.55,826.67,9608,8754,
355,1501.05,843.67,9465,8642,
356,1502.55,839,9588,8734,
357,1504.05,849,9491,8651,
358,1505.54,838,9633,8780,
359,1507.04,844,9490,8669,
360,1508.54,840.33,9603,8745,
361,1510.04,850,9508,8666,
362,1511.53,840,9608,8758,
363,1513.03,841.67,9474,8646,
364,1514.52,834.67,9598,8751,
365,1516.02,847,9474,8645,
366,1517.51,844,9620,8755,
367,1519,849,9479,8641,
368,1520.5,834.33,9593,8749,
369,1521.99,838.33,9478,8657,
370,1523.48,834,9610,8760,
371,1524.97,839,9496,8665,
372,1526.46,833,9582,8746,
373,1527.95,831.67,9474,8642,
374,1529.44,822.33,9595,8768,
375,1530.93,828,9464,8656,
376,1532.42,830.33,9618,8769,
377,1533.91,835.33,9483,8649,
378,1535.4,821.33,9566,8743,
379,1536.88,811.67,9451,8644,
380,1538.37,806,9569,8764,
381,1539.86,818.33,9468,8662,
382,1541.34,828.67,9593,8749,
383,1542.83,828.67,9463,8627,
384,1544.31,814,9567,8761,
385,1545.79,808.33,9445,8645,
386,1547.28,802.33,9581,8762,
387,1548.76,805,9444,8656,
388,1550.24,800,9566,8758,
389,1551.72,804.67,9442,8638,
390,1553.2,793,9561,8759,
391,1554.69,796.67,9428,8655,
392,1556.17,797.67,9581,8766,
393,1557.64,806.33,9446,8641,
394,1559.12,795.33,9567,8768,
395,1560.6,788.33,9430,8648,
396,1562.08,784.33,9555,8771,
397,1563.56,790,9440,8653,
398,1565.03,794.33,9551,8752,
399,1566.51,790.33,9447,8650,
400,1567.98,780.33,9532,8757,
401,1569.46,772,9419,8650,
402,1570.93,766.33,9545,8773,
403,1572.41,773.67,9418,8660,
404,1573.88,780.67,9533,8742,
405,1575.35,784,9435,8642,
406,1576.83,768.67,9521,8753,
407,1578.3,762.33,9398,8653,
408,1579.77,763,9532,8758,
409,1581.24,770.33,9421,8651,
410,1582.71,763.33,9525,8758,
411,1584.18,755.67,9406,8653,
412,1585.65,751.33,9508,8761,
413,1587.11,754,9398,8644,
414,1588.58,754,9516,8755,
415,1590.05,746.67,9407,8660,
416,1591.51,738,9482,8750,
417,1592.98,723.67,9397,8662,
418,1594.44,711.67,9465,8761,
419,1595.91,712.67,9363,8667,
420,1597.37,717.67,9482,8744,
421,1598.84,716.33,9364,8645,
422,1600.3,696,9451,8759,
423,1601.76,685.67,9331,8654,
424,1603.22,681.33,9446,8758,
425,1604.68,682.33,9341,8662,
426,1606.14,671.33,9419,8739,
427,1607.6,657.33,9304,8649,
428,1609.06,639.33,9387,8750,
429,1610.52,635.67,9279,8653,
430,1611.98,626.33,9382,8738,
431,1613.43,610,9262,8653,
432,1614.89,588.67,9323,8746,
433,1616.35,576,9227,8647,
434,1617.8,562.33,9332,8761,
435,1619.26,546.33,9213,8677,
436,1620.71,527,9282,8750,
437,1622.16,507.67,9162,8649,
438,1623.62,481.67,9233,8755,
439,1625.07,459.67,9099,8645,
440,1626.52,444.67,9218,8771,
441,1627.97,438.67,9095,8662,
442,1629.42,434.33,9178,8742,
443,1630.87,416.67,9078,8644,
444,1632.32,393.67,9142,8762,
445,1633.77,375.67,9031,8664,
446,1635.22,370.33,9145,8765,
447,1636.66,366,9031,8667,
448,1638.11,355.33,9114,8760,
449,1639.55,338.67,8982,8634,
450,1641,322,9081,8767,
451,1642.44,305.67,8964,8660,
452,1643.89,294.33,9041,8742,
453,1645.33,273.67,8939,8659,
454,1646.77,252,8999,8757,
455,1648.22,221.33,8881,8647,
456,1649.66,198.33,8958,8770,
457,1651.1,177,8831,8658,
458,1652.54,167,8927,8757,
459,1653.98,149.67,8805,8647,
460,1655.42,127,8865,8744,
461,1656.85,101.33,8765,8663,
462,1658.29,87.33,8846,8765,
463,1659.73,73.33,8752,8673,
464,1661.16,73,8815,8755,
465,1662.6,56,8728,8648,
466,1664.03,42,8789,8761,
467,1665.47,29.67,8683,8665,
468,1666.9,38.33,8794,8751,
469,1668.33,50,8713,8659,
470,1669.77,53,8794,8741,
471,1671.2,45,8703,8651,
472,1672.63,36,8803,8773,
473,1674.06,37.67,8690,8664,
474,1675.49,48,8808,8751,
475,1676.92,51,8694,8633,
476,1678.34,41.67,8786,8751,
477,1679.77,32.67,8703,8674,
478,1681.2,31.67,8795,8761,
479,1682.62,34.33,8704,8672,
480,1684.05,39.33,8815,8778,
481,1685.47,37,8697,8648,
482,1686.9,31.33,8783,8758,
483,1688.32,22.67,8701,8681,
484,1689.74,22.67,8792,8769,
485,1691.16,29,8686,8661,
486,1692.58,33.67,8782,8743,
487,1694,32,8676,8639,
488,1695.42,26.67,8777,8757,
489,1696.84,24.67,8694,8671,
490,1698.26,32.33,8789,8758,
491,1699.68,35,8689,8646,
492,1701.1,37.67,8772,8741,
493,1702.51,32,8682,8643,
494,1703.93,27.33,8782,8756,
495,1705.34,32.67,8677,8660,
496,1706.76,41.67,8785,8730,
497,1708.17,39.33,8707,8654,
498,1709.58,32,8775,8765,
499,1710.99,25.67,8690,8657,
500,1712.4,35,8799,8765,
501,1713.81,37.67,8698,8660,
502,1715.22,40,8768,8727,
503,1716.63,31,8688,8647,
504,1718.04,20.33,8779,8768,
505,1719.45,15.33,8684,8675,
506,1720.85,22,8778,8752,
507,1722.26,32.33,8690,8659,
508,1723.67,35.67,8784,8744,
509,1725.07,34,8678,8642,
510,1726.47,28,8788,8762,
511,1727.88,22,8689,8667,
