Pixel,Wavelength,Processed,Raw,Dark,Reference
392,472.05,65.33,924,850,
393,472.38,59.33,909,858,
394,472.72,56.67,922,869,
395,473.05,61,916,850,
396,473.38,72.33,922,858,
397,473.72,75,941,854,
398,474.05,72.67,916,842,
399,474.38,65.67,907,850,
400,474.71,60.67,939,873,
401,475.05,62,920,861,
402,475.38,66.67,920,859,
403,475.71,71.67,947,867,
404,476.05,74.33,941,867,
405,476.38,63.33,913,844,
406,476.71,67.67,922,875,
407,477.05,67,943,856,
408,477.38,65.33,930,863,
409,477.71,52,896,854,
410,478.05,59,903,856,
411,478.38,72.67,947,859,
412,478.71,79.33,935,852,
413,479.04,71,930,863,
414,479.38,69.67,941,878,
415,479.71,69,935,856,
416,480.04,78.67,928,863,
417,480.38,73.67,953,861,
418,480.71,76.33,918,854,
419,481.04,69,934,861,
420,481.38,70.33,941,871,
421,481.71,74,922,854,
422,482.04,80,928,844,
423,482.38,83.33,934,846,
424,482.71,80,943,865,
425,483.04,72.67,920,846,
426,483.37,80.67,922,856,
427,483.71,78,960,858,
428,484.04,71.67,937,871,
429,484.37,54.67,916,869,
430,484.71,61.33,922,871,
431,485.04,67.67,945,859,
432,485.37,68.33,924,858,
433,485.71,58,920,867,
434,486.04,60.67,930,875,
435,486.37,70,935,861,
436,486.7,79,975,894,
437,487.04,72.67,941,859,
438,487.37,77.33,926,871,
439,487.7,81,941,846,
440,488.04,84,947,854,
441,488.37,73,935,871,
442,488.7,66,920,858,
443,489.04,67.33,924,852,
444,489.37,74,935,867,
445,489.7,74.67,930,848,
446,490.03,75.33,930,856,
447,490.37,73.33,937,867,
448,490.7,72.67,922,846,
449,491.03,81.67,916,844,
450,491.37,83.67,951,854,
451,491.7,83.33,951,869,
452,492.03,71.33,932,861,
453,492.37,68.33,928,867,
454,492.7,65,932,859,
455,493.03,74.33,951,890,
456,493.36,77,941,852,
457,493.7,80.67,937,856,
458,494.03,67.33,922,850,
459,494.36,68.33,916,867,
460,494.7,65.67,945,861,
461,495.03,74,935,871,
462,495.36,72.67,924,850,
463,495.7,77.33,928,848,
464,496.03,67.33,949,871,
465,496.36,71.67,928,884,
466,496.69,77.33,935,842,
467,497.03,88,954,859,
468,497.36,76,943,867,
469,497.69,68.67,926,869,
470,498.03,67,932,859,
471,498.36,68.33,932,861,
472,498.69,66.67,924,863,
473,499.03,70.33,939,871,
474,499.36,79.67,941,859,
475,499.69,85.33,945,856,
476,500.02,73.67,941,856,
477,500.36,68,903,856,
478,500.69,60.67,935,863,
479,501.02,71.67,930,867,
480,501.36,77.33,932,852,
481,501.69,70.33,945,856,
482,502.02,72.67,922,880,
483,502.35,65.67,941,854,
484,502.69,75,924,856,
485,503.02,63.67,935,865,
486,503.35,67.67,920,867,
487,503.69,75.33,943,863,
488,504.02,82.33,943,850,
489,504.35,81,930,856,
490,504.68,75.33,941,865,
491,505.02,69.67,935,859,
492,505.35,71,932,875,
493,505.68,70.33,932,852,
494,506.02,76.67,935,861,
495,506.35,67.67,951,875,
496,506.68,65.67,922,869,
497,507.02,73.67,924,856,
498,507.35,74.33,958,858,
499,507.68,75.67,928,873,
500,508.01,69.67,937,865,
501,508.35,75,928,846,
502,508.68,75.67,932,861,
503,509.01,77,930,856,
504,509.35,86.33,947,861,
505,509.68,78.67,960,861,
506,510.01,69.67,926,875,
507,510.34,58.67,924,865,
508,510.68,55.67,935,869,
509,511.01,63,920,878,
510,511.34,77.67,935,854,
511,511.67,83.33,958,848,
512,512.01,72.67,932,873,
513,512.34,72.67,920,871,
514,512.67,88,949,839,
515,513.01,92,953,848,
516,513.34,82,922,861,
517,513.67,71.67,934,854,
518,514,67,928,854,
519,514.34,65.67,916,869,
520,514.67,69.33,934,858,
521,515,78.33,941,856,
522,515.34,74,945,871,
523,515.67,78,945,882,
524,516,73,939,842,
525,516.33,71,915,856,
526,516.67,67.67,934,877,
527,517,79,935,848,
528,517.33,76,939,846,
529,517.66,65.33,909,861,
530,518,72.67,924,869,
531,518.33,86,954,839,
532,518.66,90,947,859,
533,519,80.67,928,861,
534,519.33,86,941,854,
535,519.66,91.67,956,852,
536,519.99,90,949,865,
537,520.33,74.33,943,861,
538,520.66,61.67,920,863,
539,520.99,54.67,915,869,
540,521.32,68.33,941,880,
541,521.66,83.33,937,839,
542,521.99,87.67,932,841,
543,522.32,78.67,930,856,
544,522.66,83,930,859,
545,522.99,85.67,954,850,
546,523.32,86,945,863,
547,523.65,74.67,937,865,
548,523.99,77,920,850,
549,524.32,79,935,846,
550,524.65,90,949,871,
551,524.98,80,953,850,
552,525.32,72,932,873,
553,525.65,65,913,859,
554,525.98,70.33,949,867,
555,526.31,75.33,916,841,
556,526.65,69.67,930,861,
557,526.98,80,943,878,
558,527.31,90,956,850,
559,527.65,83.33,949,850,
560,527.98,71,918,873,
561,528.31,71,932,863,
562,528.64,90.67,945,846,
563,528.98,93,945,841,
564,529.31,81,945,869,
565,529.64,72.33,930,867,
566,529.97,71.67,932,854,
567,530.31,76.67,928,854,
568,530.64,77,941,863,
569,530.97,72.67,935,856,
570,531.3,70.67,926,865,
571,531.64,69,922,850,
572,531.97,71,937,863,
573,532.3,66.67,930,863,
574,532.63,85,939,880,
575,532.97,93.67,975,846,
576,533.3,94.33,935,842,
577,533.63,84.33,932,871,
578,533.96,86.67,958,859,
579,534.3,94.33,956,856,
580,534.63,96.67,943,859,
581,534.96,104.33,954,848,
582,535.29,109.33,960,837,
583,535.63,102,958,859,
584,535.96,94.33,947,863,
585,536.29,94.33,954,854,
586,536.62,98.67,949,850,
587,536.96,95.67,964,867,
588,537.29,98,956,865,
589,537.62,106,956,850,
590,537.95,109.67,962,841,
591,538.29,104.67,973,871,
592,538.62,99.67,960,869,
593,538.95,96.67,954,848,
594,539.28,103.67,958,865,
595,539.61,99.33,970,858,
596,539.95,103.33,949,856,
597,540.28,108,951,846,
598,540.61,106,987,861,
599,540.94,99.33,956,869,
600,541.28,114.33,941,856,
601,541.61,125,1038,867,
602,541.94,138.67,975,856,
603,542.27,121,972,846,
604,542.61,119.67,968,850,
605,542.94,124.33,990,875,
606,543.27,126,979,839,
607,543.6,127,979,856,
608,543.94,120,983,865,
609,544.27,127,977,858,
610,544.6,120,990,846,
611,544.93,112.67,966,869,
612,545.26,96,972,875,
613,545.6,98,953,859,
614,545.93,114.33,972,869,
615,546.26,128,996,850,
616,546.59,139,979,844,
617,546.93,119.33,992,856,
618,547.26,114,979,892,
619,547.59,116,992,873,
620,547.92,126.33,983,841,
621,548.25,129,1002,884,
622,548.59,132.33,990,863,
623,548.92,141.67,1000,848,
624,549.25,146.33,1004,858,
625,549.58,139,1000,859,
626,549.92,136,989,859,
627,550.25,139.33,989,852,
628,550.58,144,992,841,
629,550.91,149.67,998,854,
630,551.24,134.67,998,844,
631,551.58,129,983,877,
632,551.91,130.67,992,865,
633,552.24,150,1011,852,
634,552.57,159,1006,842,
635,552.9,149,1017,863,
636,553.24,138.67,998,869,
637,553.57,140.33,985,852,
638,553.9,137.33,1013,854,
639,554.23,135.67,985,865,
640,554.56,134.33,989,861,
641,554.9,140.67,1009,854,
642,555.23,145.67,1019,880,
643,555.56,139.67,989,846,
644,555.89,139.67,987,850,
645,556.22,146.33,998,859,
646,556.56,154,1032,869,
647,556.89,158.67,1002,842,
648,557.22,150,992,839,
649,557.55,137.67,998,861,
650,557.88,140,977,854,
651,558.22,143.67,1008,848,
652,558.55,147,1015,867,
653,558.88,147.67,1004,871,
654,559.21,155.67,1021,859,
655,559.54,166.33,1028,856,
656,559.88,161,1009,844,
657,560.21,158,1004,858,
658,560.54,156.67,1030,867,
659,560.87,168.67,1017,856,
660,561.2,170.67,1015,833,
661,561.54,172.67,1008,839,
662,561.87,159.67,1028,861,
663,562.2,148.33,1002,859,
664,562.53,155.33,1000,865,
665,562.86,167,1046,858,
666,563.2,172.67,1055,877,
667,563.53,175.33,1013,861,
668,563.86,176,1038,842,
669,564.19,180.33,1038,858,
670,564.52,178,1023,858,
671,564.85,180,1047,858,
672,565.19,178.33,1049,863,
673,565.52,176.67,1019,859,
674,565.85,185.67,1034,850,
675,566.18,192.33,1059,846,
676,566.51,196.67,1051,871,
677,566.84,194.67,1055,858,
678,567.18,199,1055,848,
679,567.51,190.33,1068,875,
680,567.84,192,1036,865,
681,568.17,206,1070,858,
682,568.5,221,1085,850,
683,568.84,218,1074,858,
684,569.17,216.33,1061,858,
685,569.5,218,1089,859,
686,569.83,227,1084,863,
687,570.16,240.67,1076,846,
688,570.49,251.33,1123,852,
689,570.83,248.33,1114,861,
690,571.16,233.67,1099,878,
691,571.49,229,1102,875,
692,571.82,237,1093,854,
693,572.15,242.33,1116,871,
694,572.48,263.33,1123,880,
695,572.81,268.33,1148,846,
696,573.15,272.33,1116,856,
697,573.48,269,1135,880,
698,573.81,279.67,1150,858,
699,574.14,279.33,1146,854,
700,574.47,288.33,1125,871,
701,574.8,305.67,1177,858,
702,575.14,325.33,1196,852,
703,575.47,322.67,1178,865,
704,575.8,320,1180,869,
705,576.13,327.33,1186,850,
706,576.46,337.67,1194,859,
707,576.79,344.67,1211,869,
708,577.12,358.67,1218,861,
709,577.46,366,1218,841,
710,577.79,366,1218,854,
711,578.12,370.33,1241,884,
712,578.45,385.33,1249,859,
713,578.78,398.67,1268,859,
714,579.11,409,1262,865,
715,579.44,405.33,1277,856,
716,579.78,413.67,1256,858,
717,580.11,414.33,1287,865,
718,580.44,435.33,1296,873,
719,580.77,441.67,1311,850,
720,581.1,453.33,1300,859,
721,581.43,463,1327,869,
722,581.76,481,1344,854,
723,582.09,498,1349,854,
724,582.43,500.33,1382,873,
725,582.76,514.33,1374,877,
726,583.09,519.33,1378,841,
727,583.42,528.33,1380,856,
728,583.75,536.67,1402,878,
729,584.08,544.33,1416,854,
730,584.41,566.67,1406,859,
731,584.74,574.33,1458,867,
732,585.08,592.67,1448,863,
733,585.41,595.67,1456,854,
734,585.74,613.33,1482,882,
735,586.07,636,1501,863,
736,586.4,640.33,1528,858,
737,586.73,651.67,1490,877,
738,587.06,655,1535,863,
739,587.39,686.67,1539,859,
740,587.73,698.33,1547,839,
741,588.06,709,1566,859,
742,588.39,700.67,1581,869,
743,588.72,707.33,1552,869,
744,589.05,716.33,1590,863,
745,589.38,755.67,1606,867,
746,589.71,769.67,1655,854,
747,590.04,799.67,1638,869,
748,590.37,805.33,1683,854,
749,590.7,815.33,1670,852,
750,591.04,811,1657,858,
751,591.37,814.33,1706,890,
752,591.7,841,1693,865,
753,592.03,855,1716,837,
754,592.36,867,1699,841,
755,592.69,870.33,1737,873,
756,593.02,885,1748,859,
757,593.35,907.33,1748,846,
758,593.68,911,1792,861,
759,594.01,928.67,1765,865,
760,594.34,942.33,1805,850,
761,594.68,956.33,1831,859,
762,595.01,957.67,1801,859,
763,595.34,957,1813,854,
764,595.67,978.67,1833,863,
765,596,995,1868,861,
766,596.33,1010.33,1862,854,
767,596.66,1015.67,1866,850,
768,596.99,1037.67,1881,858,
769,597.32,1053.33,1926,852,
770,597.65,1071.33,1917,854,
771,597.98,1065,1925,848,
772,598.31,1067,1930,875,
773,598.65,1060.33,1938,869,
774,598.98,1090.33,1913,856,
775,599.31,1107.67,2008,863,
776,599.64,1133.33,1980,859,
777,599.97,1127,1999,865,
778,600.3,1141.33,1995,869,
779,600.63,1138,2018,854,
780,600.96,1140,1980,856,
781,601.29,1128.33,1993,861,
782,601.62,1141,1983,854,
783,601.95,1152.67,2014,852,
784,602.28,1159.33,2023,856,
785,602.61,1168.33,2014,865,
786,602.94,1174.67,2052,863,
787,603.27,1193,2044,858,
788,603.6,1211.33,2056,852,
789,603.94,1212,2107,863,
790,604.27,1220,2057,869,
791,604.6,1220.67,2080,852,
792,604.93,1224,2092,846,
793,605.26,1216.33,2063,865,
794,605.59,1201,2057,852,
795,605.92,1222,2071,871,
796,606.25,1241.67,2126,865,
797,606.58,1253.67,2116,852,
798,606.91,1254.33,2099,863,
799,607.24,1249,2128,865,
800,607.57,1256,2111,863,
801,607.9,1258.33,2116,859,
802,608.23,1263.67,2122,852,
803,608.56,1258,2133,869,
804,608.89,1272,2099,859,
805,609.22,1276,2160,848,
806,609.55,1289,2126,850,
807,609.88,1276.33,2135,856,
808,610.21,1271.33,2126,852,
809,610.54,1271,2122,861,
810,610.87,1269.33,2130,852,
811,611.2,1280,2130,861,
812,611.53,1269.67,2160,867,
813,611.86,1273.67,2114,867,
814,612.19,1274.33,2133,852,
815,612.52,1284.33,2141,846,
816,612.86,1280,2133,856,
817,613.19,1278,2145,877,
818,613.52,1283.33,2147,858,
819,613.85,1298.33,2156,863,
820,614.18,1298.33,2154,841,
821,614.51,1302.33,2154,865,
822,614.84,1284.67,2149,844,
823,615.17,1282.33,2135,875,
824,615.5,1279,2149,867,
825,615.83,1288.67,2156,861,
826,616.16,1299.67,2164,875,
827,616.49,1306.67,2156,841,
828,616.82,1316.67,2166,850,
829,617.15,1303,2194,875,
830,617.48,1296.67,2145,871,
831,617.81,1301.67,2147,850,
832,618.14,1327.67,2192,858,
833,618.47,1335.67,2213,861,
834,618.8,1332,2194,873,
835,619.13,1331,2181,858,
836,619.46,1330,2190,841,
837,619.79,1319.33,2183,865,
838,620.12,1312.33,2164,873,
839,620.45,1320.33,2187,859,
840,620.78,1337.33,2209,867,
841,621.11,1342.67,2198,856,
842,621.44,1354.67,2202,858,
843,621.76,1351.67,2251,873,
844,622.09,1349.67,2204,871,
845,622.42,1356,2196,858,
846,622.75,1366,2251,854,
847,623.08,1376.33,2224,861,
848,623.41,1377.67,2230,861,
849,623.74,1368.67,2245,844,
850,624.07,1368,2207,871,
851,624.4,1362.33,2234,867,
852,624.73,1386.33,2261,877,
853,625.06,1395,2264,856,
854,625.39,1385.33,2249,856,
855,625.72,1393.67,2209,854,
856,626.05,1387,2289,856,
857,626.38,1410.67,2234,861,
858,626.71,1392.33,2274,848,
859,627.04,1383.33,2245,867,
860,627.37,1379.33,2205,859,
861,627.7,1382,2270,856,
862,628.03,1396,2255,869,
863,628.36,1381.67,2253,865,
864,628.69,1388.67,2238,867,
865,629.02,1400,2278,871,
866,629.35,1417,2283,861,
867,629.68,1423,2270,848,
868,630.01,1424.67,2283,858,
869,630.34,1438,2300,873,
870,630.66,1435.67,2321,859,
871,630.99,1441,2281,863,
872,631.32,1429.67,2316,873,
873,631.65,1426,2289,861,
874,631.98,1421,2266,859,
875,632.31,1440,2291,863,
876,632.64,1452.67,2348,863,
877,632.97,1452,2293,848,
878,633.3,1433,2291,865,
879,633.63,1450.67,2295,867,
880,633.96,1461.33,2344,846,
881,634.29,1457.67,2310,852,
882,634.62,1445.67,2278,861,
883,634.95,1459,2329,867,
884,635.27,1476.67,2344,846,
885,635.6,1472.67,2335,865,
886,635.93,1463,2308,858,
887,636.26,1456,2340,871,
888,636.59,1469.33,2314,865,
889,636.92,1464.33,2355,865,
890,637.25,1482,2329,875,
891,637.58,1471.33,2371,869,
892,637.91,1472,2346,888,
893,638.24,1474.33,2314,858,
894,638.57,1484,2348,839,
895,638.89,1496,2350,863,
896,639.22,1496.67,2355,863,
897,639.55,1482.67,2361,850,
898,639.88,1491,2289,844,
899,640.21,1498,2371,854,
900,640.54,1517.33,2386,854,
901,640.87,1508.67,2355,852,
902,641.2,1509.33,2352,861,
903,641.53,1516,2393,859,
904,641.86,1524.67,2390,867,
905,642.18,1506.67,2384,867,
906,642.51,1518,2355,875,
907,642.84,1516,2409,852,
908,643.17,1526.33,2357,846,
909,643.5,1518.67,2376,865,
910,643.83,1524.33,2399,865,
911,644.16,1525,2369,841,
912,644.49,1524,2369,856,
913,644.81,1530.33,2392,861,
914,645.14,1545.67,2401,854,
915,645.47,1538.67,2407,848,
916,645.8,1540.67,2388,878,
917,646.13,1526.67,2416,863,
918,646.46,1531.33,2384,867,
919,646.79,1523.33,2374,850,
920,647.12,1529.67,2388,859,
921,647.44,1535,2416,880,
922,647.77,1541,2399,859,
923,648.1,1530.33,2412,865,
924,648.43,1531,2384,880,
925,648.76,1542.67,2405,863,
926,649.09,1565.33,2447,865,
927,649.42,1560.33,2460,888,
928,649.74,1547.67,2392,865,
929,650.07,1556.67,2411,867,
930,650.4,1570,2464,865,
931,650.73,1582.33,2428,861,
932,651.06,1558,2435,854,
933,651.39,1562,2380,854,
934,651.71,1556.33,2433,854,
935,652.04,1577.33,2433,869,
936,652.37,1588.33,2450,861,
937,652.7,1603.67,2483,871,
938,653.03,1615,2464,854,
939,653.36,1601,2458,835,
940,653.68,1594.67,2433,863,
