Pixel,Wavelength,Processed,Raw,Dark,Reference
340,454.73,117.67,977,852,
341,455.06,115.33,979,861,
342,455.4,111,972,869,
343,455.73,106.67,977,865,
344,456.06,112.33,953,848,
345,456.4,120,987,867,
346,456.73,124,1000,865,
347,457.06,118,954,837,
348,457.4,105.67,960,858,
349,457.73,111,973,875,
350,458.06,113.33,996,863,
351,458.39,123.67,968,859,
352,458.73,119.67,983,854,
353,459.06,120.67,979,858,
354,459.39,120,970,858,
355,459.73,121.33,996,869,
356,460.06,124.67,983,858,
357,460.39,121.67,972,850,
358,460.73,117.33,979,861,
359,461.06,122,989,877,
360,461.39,120.67,990,854,
361,461.73,128.33,973,859,
362,462.06,120,994,859,
363,462.39,141.33,989,878,
364,462.72,142.33,1034,856,
365,463.06,149,975,837,
366,463.39,133.33,987,856,
367,463.72,133,998,867,
368,464.06,127.33,998,861,
369,464.39,131.33,992,878,
370,464.72,130.33,989,846,
371,465.06,137,992,858,
372,465.39,134.33,992,858,
373,465.72,142,1004,869,
374,466.06,139.67,1009,852,
375,466.39,146.33,983,856,
376,466.72,132.67,1011,856,
377,467.05,132.67,977,861,
378,467.39,122.33,979,852,
379,467.72,128.67,983,859,
380,468.05,128.67,1004,869,
381,468.39,124.33,983,856,
382,468.72,118,970,859,
383,469.05,125,985,869,
384,469.39,136,992,844,
385,469.72,142,992,848,
386,470.05,143,1009,875,
387,470.38,150,1028,877,
388,470.72,147,1015,850,
389,471.05,143,1000,875,
390,471.38,119,1027,888,
391,471.72,126.67,954,861,
392,472.05,130.33,998,850,
393,472.38,143,1008,858,
394,472.72,139.33,1000,869,
395,473.05,131.67,987,850,
396,473.38,139.33,985,858,
397,473.72,149,1008,854,
398,474.05,152.33,1008,842,
399,474.38,151,987,850,
400,474.71,142,1023,873,
401,475.05,144,1000,861,
402,475.38,135,1002,859,
403,475.71,136,990,867,
404,476.05,141,1009,867,
405,476.38,143.67,1002,844,
406,476.71,150,1006,875,
407,477.05,138,1017,856,
408,477.38,145,985,863,
409,477.71,138.67,1006,854,
410,478.05,146.33,998,856,
411,478.38,145,1004,859,
412,478.71,149,1000,852,
413,479.04,141.33,1017,863,
414,479.38,135.67,1000,878,
415,479.71,133.67,987,856,
416,480.04,145.67,1011,863,
417,480.38,151.33,1019,861,
418,480.71,146.33,1002,854,
419,481.04,142.33,994,861,
420,481.38,146,1017,871,
421,481.71,150.33,1013,854,
422,482.04,150.33,990,844,
423,482.38,144.33,992,846,
424,482.71,144.33,1006,865,
425,483.04,146.67,992,846,
426,483.37,152.67,1009,856,
427,483.71,152,1017,858,
428,484.04,151.67,1015,871,
429,484.37,149.33,1021,869,
430,484.71,149.67,1023,871,
431,485.04,152,1004,859,
432,485.37,153.33,1017,858,
433,485.71,151.67,1023,867,
434,486.04,144.33,1015,875,
435,486.37,132,998,861,
436,486.7,140,1013,894,
437,487.04,143.67,1023,859,
438,487.37,156.67,1019,871,
439,487.7,152,1004,846,
440,488.04,150.67,1004,854,
441,488.37,153,1015,871,
442,488.7,156.67,1023,858,
443,489.04,157.33,1013,852,
444,489.37,156,1013,867,
445,489.7,153.33,1009,848,
446,490.03,156.67,1009,856,
447,490.37,162.67,1023,867,
448,490.7,166.67,1025,846,
449,491.03,170.33,1009,844,
450,491.37,169.67,1021,854,
451,491.7,161,1046,869,
452,492.03,145.33,1000,861,
453,492.37,137.67,987,867,
454,492.7,133.67,1013,859,
455,493.03,144.33,1017,890,
456,493.36,144.67,1004,852,
457,493.7,162.33,1011,856,
458,494.03,163,1030,850,
459,494.36,173,1021,867,
460,494.7,165,1046,861,
461,495.03,168.67,1027,871,
462,495.36,163.33,1015,850,
463,495.7,165.67,1017,848,
464,496.03,147.33,1034,871,
465,496.36,144.33,994,884,
466,496.69,144.67,1002,842,
467,497.03,156,1023,859,
468,497.36,152.67,1011,867,
469,497.69,145.67,1019,869,
470,498.03,146,1002,859,
471,498.36,143.67,1006,861,
472,498.69,141,1006,863,
473,499.03,151,1006,871,
474,499.36,165.33,1034,859,
475,499.69,176.67,1042,856,
476,500.02,175.33,1025,856,
477,500.36,164.67,1027,856,
478,500.69,157.67,1017,863,
479,501.02,160,1015,867,
480,501.36,164.33,1030,852,
481,501.69,155.67,1023,856,
482,502.02,148,1002,880,
483,502.35,150.33,1009,854,
484,502.69,173.67,1030,856,
485,503.02,170.67,1057,865,
486,503.35,166,1013,867,
487,503.69,164.67,1023,863,
488,504.02,169,1038,850,
489,504.35,163.67,1015,856,
490,504.68,159.33,1009,865,
491,505.02,151.67,1034,859,
492,505.35,160,1011,875,
493,505.68,157,1021,852,
494,506.02,157.67,1027,861,
495,506.35,156.33,1013,875,
496,506.68,160.33,1034,869,
497,507.02,177.33,1034,856,
498,507.35,171,1047,858,
499,507.68,165,1019,873,
500,508.01,168,1025,865,
501,508.35,169.33,1044,846,
502,508.68,171.67,1011,861,
503,509.01,162,1023,856,
504,509.35,177.33,1030,861,
505,509.68,169.67,1057,861,
506,510.01,166.67,1019,875,
507,510.34,152,1025,865,
508,510.68,152.33,1021,869,
509,511.01,157.67,1023,878,
510,511.34,170.33,1030,854,
511,511.67,175,1038,848,
512,512.01,160,1032,873,
513,512.34,151.67,1002,871,
514,512.67,161.33,1004,839,
515,513.01,159.67,1036,848,
516,513.34,152.67,987,861,
517,513.67,150,998,854,
518,514,165,1034,854,
519,514.34,167.33,1040,869,
520,514.67,163.67,1009,858,
521,515,155.33,1025,856,
522,515.34,147.33,1017,871,
523,515.67,150,1009,882,
524,516,157.67,1019,842,
525,516.33,157.67,1025,856,
526,516.67,160.67,1004,877,
527,517,172,1034,848,
528,517.33,183,1049,846,
529,517.66,170.33,1021,861,
530,518,165.67,1017,869,
531,518.33,162,1028,839,
532,518.66,155.67,1008,859,
533,519,147.67,990,861,
534,519.33,160,1019,854,
535,519.66,167.67,1038,852,
536,519.99,162.67,1017,865,
537,520.33,157,1011,861,
538,520.66,162,1032,863,
539,520.99,159.67,1036,869,
540,521.32,164,1023,880,
541,521.66,170.67,1021,839,
542,521.99,182.33,1028,841,
543,522.32,166,1034,856,
544,522.66,158.67,992,859,
545,522.99,144.33,1015,850,
546,523.32,150.67,998,863,
547,523.65,155.67,1017,865,
548,523.99,170.33,1030,850,
549,524.32,166.33,1025,846,
550,524.65,169,1011,871,
551,524.98,158,1038,850,
552,525.32,156.33,1019,873,
553,525.65,139.33,994,859,
554,525.98,153,1004,867,
555,526.31,164.33,1028,841,
556,526.65,164.33,1030,861,
557,526.98,162,1015,878,
558,527.31,166.33,1030,850,
559,527.65,163.67,1032,850,
560,527.98,153.67,1002,873,
561,528.31,161.33,1013,863,
562,528.64,184,1051,846,
563,528.98,187,1038,841,
564,529.31,176.33,1028,869,
565,529.64,168.33,1040,867,
566,529.97,169.67,1027,854,
567,530.31,167.67,1017,854,
568,530.64,168.67,1030,863,
569,530.97,163,1032,856,
570,531.3,167.33,1011,865,
571,531.64,174.67,1030,850,
572,531.97,188.67,1061,863,
573,532.3,171.33,1051,863,
574,532.63,174.33,1008,880,
575,532.97,180.67,1053,846,
576,533.3,195,1049,842,
577,533.63,183,1042,871,
578,533.96,181,1030,859,
579,534.3,186.33,1057,856,
580,534.63,195.67,1046,859,
581,534.96,198.33,1047,848,
582,535.29,200.67,1046,837,
583,535.63,196.33,1053,859,
584,535.96,193.67,1049,863,
585,536.29,200.67,1055,854,
586,536.62,205,1065,850,
587,536.96,203.33,1066,867,
588,537.29,207,1061,865,
589,537.62,215.33,1076,850,
590,537.95,212.67,1065,841,
591,538.29,206.33,1059,871,
592,538.62,200.67,1076,869,
593,538.95,209,1055,848,
594,539.28,207,1078,865,
595,539.61,219,1059,858,
596,539.95,226.67,1099,856,
597,540.28,227.67,1082,846,
598,540.61,217.67,1065,861,
599,540.94,216.67,1082,869,
600,541.28,216.33,1089,856,
601,541.61,225,1070,867,
602,541.94,229.67,1095,856,
603,542.27,240.33,1093,846,
604,542.61,237,1085,850,
605,542.94,243,1104,875,
606,543.27,235.33,1104,839,
607,543.6,231.33,1068,856,
608,543.94,224,1082,865,
609,544.27,241.33,1101,858,
610,544.6,252,1110,846,
611,544.93,251.33,1118,869,
612,545.26,252,1116,875,
613,545.6,256.33,1125,859,
614,545.93,261.33,1131,869,
615,546.26,259.33,1106,850,
616,546.59,279,1104,844,
617,546.93,267.67,1177,856,
618,547.26,259.33,1114,892,
619,547.59,243.33,1108,873,
620,547.92,248.33,1114,841,
621,548.25,263,1121,884,
622,548.59,272,1142,863,
623,548.92,285.33,1148,848,
624,549.25,286,1135,858,
625,549.58,278,1140,859,
626,549.92,284.33,1135,859,
627,550.25,289.33,1148,852,
628,550.58,292.67,1137,841,
629,550.91,298.67,1140,854,
630,551.24,291.67,1158,844,
631,551.58,285,1152,877,
632,551.91,281,1131,865,
633,552.24,285.67,1154,852,
634,552.57,286.33,1131,842,
635,552.9,280,1131,863,
636,553.24,284.33,1152,869,
637,553.57,293,1154,852,
638,553.9,292.33,1148,854,
639,554.23,293.67,1146,865,
640,554.56,303.67,1167,861,
641,554.9,298.67,1178,854,
642,555.23,299.33,1146,880,
643,555.56,295.67,1154,846,
644,555.89,302,1163,850,
645,556.22,290.33,1144,859,
646,556.56,298.67,1142,869,
647,556.89,299,1180,842,
648,557.22,305,1125,839,
649,557.55,298.67,1152,861,
650,557.88,323,1173,854,
651,558.22,329.67,1207,848,
652,558.55,323.33,1178,867,
653,558.88,307.67,1171,871,
654,559.21,309,1171,859,
655,559.54,322.33,1171,856,
656,559.88,322,1184,844,
657,560.21,322.67,1169,858,
658,560.54,315.67,1184,867,
659,560.87,331,1175,856,
660,561.2,343.67,1190,833,
661,561.54,351.33,1194,839,
662,561.87,350.33,1203,861,
663,562.2,351,1213,859,
664,562.53,361,1222,865,
665,562.86,356.67,1230,858,
666,563.2,355.67,1218,877,
667,563.53,361,1215,861,
668,563.86,365,1230,842,
669,564.19,363.33,1211,858,
670,564.52,358,1207,858,
671,564.85,374,1230,858,
672,565.19,388.33,1264,863,
673,565.52,399,1251,859,
674,565.85,400.67,1254,850,
675,566.18,404,1252,846,
676,566.51,412.33,1273,871,
677,566.84,420.67,1287,858,
678,567.18,417,1279,848,
679,567.51,420.33,1266,875,
680,567.84,433.33,1304,865,
681,568.17,454.33,1328,858,
682,568.5,458.33,1304,850,
683,568.84,462.33,1309,858,
684,569.17,470,1340,858,
685,569.5,473.67,1336,859,
686,569.83,481.33,1325,863,
687,570.16,495,1351,846,
688,570.49,514.67,1370,852,
689,570.83,510.33,1382,861,
690,571.16,509.67,1370,878,
691,571.49,525.67,1391,875,
692,571.82,540.67,1423,854,
693,572.15,545.33,1408,871,
694,572.48,550.67,1410,880,
695,572.81,566.33,1431,846,
696,573.15,579,1440,856,
697,573.48,589,1448,880,
698,573.81,606.33,1473,858,
699,574.14,616.33,1490,854,
700,574.47,637,1469,871,
701,574.8,644,1535,858,
702,575.14,656.67,1509,852,
703,575.47,648,1501,865,
704,575.8,665,1520,869,
705,576.13,691,1558,850,
706,576.46,710.67,1573,859,
707,576.79,717.67,1579,869,
708,577.12,728.33,1590,861,
709,577.46,748,1587,841,
710,577.79,758.33,1623,854,
711,578.12,777.67,1644,884,
712,578.45,795,1663,859,
713,578.78,819,1680,859,
714,579.11,826.33,1697,865,
715,579.44,845,1682,856,
716,579.78,858.67,1735,858,
717,580.11,890.33,1738,865,
718,580.44,919,1794,873,
719,580.77,940,1813,850,
720,581.1,941.67,1795,859,
721,581.43,961,1795,869,
722,581.76,985.67,1875,854,
723,582.09,1025,1864,854,
724,582.43,1029.33,1917,873,
725,582.76,1050,1911,877,
726,583.09,1067.67,1913,841,
727,583.42,1092.67,1953,856,
728,583.75,1120.67,1987,878,
729,584.08,1149.33,2010,854,
730,584.41,1186.67,2042,859,
731,584.74,1219,2088,867,
732,585.08,1225.33,2116,863,
733,585.41,1228.33,2056,854,
734,585.74,1245.67,2112,882,
735,586.07,1288,2168,863,
736,586.4,1320.33,2187,858,
737,586.73,1341.67,2204,877,
738,587.06,1380.33,2232,863,
739,587.39,1415.67,2304,859,
740,587.73,1440.33,2272,839,
741,588.06,1439.67,2302,859,
742,588.39,1457,2312,869,
743,588.72,1492.33,2354,869,
744,589.05,1532.67,2412,863,
745,589.38,1561,2431,867,
746,589.71,1583.33,2424,854,
747,590.04,1620,2485,869,
748,590.37,1658.67,2528,854,
749,590.7,1685.67,2538,852,
750,591.04,1702.33,2555,858,
751,591.37,1717,2614,890,
752,591.7,1750.67,2595,865,
753,592.03,1782,2635,837,
754,592.36,1807,2659,841,
755,592.69,1837,2678,873,
756,593.02,1879.67,2747,859,
757,593.35,1903.33,2792,846,
758,593.68,1919.67,2737,861,
759,594.01,1909.67,2802,865,
760,594.34,1944.67,2766,850,
761,594.68,1972.33,2840,859,
762,595.01,2015.67,2879,859,
763,595.34,2047.67,2900,854,
764,595.67,2080.67,2940,863,
765,596,2094,2980,861,
766,596.33,2111,2940,854,
767,596.66,2132.33,2978,850,
768,596.99,2176.67,3041,858,
769,597.32,2206.33,3071,852,
770,597.65,2211.33,3071,854,
771,597.98,2200,3046,848,
772,598.31,2204.67,3060,875,
773,598.65,2222.33,3100,869,
774,598.98,2260.33,3107,856,
775,599.31,2294.67,3162,863,
776,599.64,2324,3193,859,
777,599.97,2317,3204,865,
778,600.3,2326.67,3147,869,
779,600.63,2331.67,3217,854,
780,600.96,2367.33,3210,856,
781,601.29,2380.67,3246,861,
782,601.62,2417.33,3257,854,
783,601.95,2425.33,3316,852,
784,602.28,2444.67,3265,856,
785,602.61,2427.67,3326,865,
786,602.94,2462.33,3276,863,
787,603.27,2469,3371,858,
788,603.6,2502,3333,852,
789,603.94,2505.33,3375,863,
790,604.27,2537.67,3392,869,
791,604.6,2527,3430,852,
792,604.93,2522,3326,846,
793,605.26,2513,3373,865,
794,605.59,2516,3403,852,
795,605.92,2531.67,3360,871,
796,606.25,2539.33,3420,865,
797,606.58,2561.67,3426,852,
798,606.91,2557.33,3419,863,
799,607.24,2546.67,3407,865,
800,607.57,2561,3405,863,
801,607.9,2605.33,3458,859,
802,608.23,2639,3527,852,
803,608.56,2650,3512,869,
804,608.89,2623.33,3491,859,
805,609.22,2636.33,3443,848,
806,609.55,2653.67,3532,850,
807,609.88,2658,3540,856,
808,610.21,2652,3460,852,
809,610.54,2661.67,3525,861,
810,610.87,2682.33,3565,852,
811,611.2,2667,3531,861,
812,611.53,2645,3485,867,
813,611.86,2658,3514,867,
814,612.19,2684,3561,852,
815,612.52,2693.33,3542,846,
816,612.86,2678,3531,856,
817,613.19,2684.67,3540,877,
818,613.52,2687.33,3574,858,
819,613.85,2714,3546,863,
820,614.18,2708,3584,841,
821,614.51,2714.33,3563,865,
822,614.84,2696.67,3546,844,
823,615.17,2713.67,3565,875,
824,615.5,2727,3616,867,
825,615.83,2742,3603,861,
826,616.16,2747.67,3610,875,
827,616.49,2750.67,3607,841,
828,616.82,2742.67,3601,850,
829,617.15,2747,3586,875,
830,617.48,2744.33,3650,871,
831,617.81,2774.67,3593,850,
832,618.14,2772.33,3660,858,
833,618.47,2774.33,3633,861,
834,618.8,2772.33,3622,873,
835,619.13,2788,3654,858,
836,619.46,2797.67,3660,841,
837,619.79,2787.67,3643,865,
838,620.12,2796,3639,873,
839,620.45,2833.67,3703,859,
840,620.78,2852.67,3758,867,
841,621.11,2832.33,3679,856,
842,621.44,2809,3641,858,
843,621.76,2817.33,3694,873,
844,622.09,2840,3719,871,
845,622.42,2848.33,3709,858,
846,622.75,2849.67,3700,854,
847,623.08,2836.67,3713,861,
848,623.41,2849.33,3673,861,
849,623.74,2861,3728,844,
850,624.07,2880,3758,871,
851,624.4,2881,3736,867,
852,624.73,2883,3764,877,
853,625.06,2894.67,3749,856,
854,625.39,2893,3760,856,
855,625.72,2897.33,3736,854,
856,626.05,2892.67,3762,856,
857,626.38,2908.33,3751,861,
858,626.71,2909,3777,848,
859,627.04,2908.33,3775,867,
860,627.37,2904,3747,859,
861,627.7,2913.67,3772,856,
862,628.03,2909,3806,869,
863,628.36,2916.67,3739,865,
864,628.69,2905.33,3806,867,
865,629.02,2937.67,3774,871,
866,629.35,2958,3832,861,
867,629.68,2983.67,3848,848,
868,630.01,2978.67,3838,858,
869,630.34,2965.33,3829,873,
870,630.66,2976.33,3819,859,
871,630.99,2976.33,3876,863,
872,631.32,2987,3829,873,
873,631.65,2996,3853,861,
874,631.98,3019.33,3899,859,
875,632.31,3030.33,3889,863,
876,632.64,3047.33,3888,863,
877,632.97,3074,3939,848,
878,633.3,3067.33,3971,865,
879,633.63,3052.67,3872,867,
880,633.96,3031,3893,846,
881,634.29,3054.67,3893,852,
882,634.62,3063.67,3937,861,
883,634.95,3082.33,3941,867,
884,635.27,3093,3943,846,
885,635.6,3083.33,3973,865,
886,635.93,3095,3903,858,
887,636.26,3107.67,4003,871,
888,636.59,3136.33,4011,865,
889,636.92,3126.33,3996,865,
890,637.25,3111,3977,875,
891,637.58,3097.67,3969,869,
892,637.91,3104.67,3979,888,
893,638.24,3121,3981,858,
894,638.57,3138.67,3988,839,
895,638.89,3148.33,4007,863,
896,639.22,3153.67,4015,863,
897,639.55,3141.67,4015,850,
898,639.88,3132.67,3952,844,
899,640.21,3130,3979,854,
900,640.54,3133.67,4011,854,
901,640.87,3165.33,3971,852,
902,641.2,3173,4081,861,
903,641.53,3192,4039,859,
904,641.86,3180,4043,867,
905,642.18,3177.33,4051,867,
906,642.51,3162,4047,875,
907,642.84,3178.33,3982,852,
908,643.17,3174.67,4079,846,
909,643.5,3180.67,4026,865,
910,643.83,3186.33,4013,865,
911,644.16,3181,4091,841,
912,644.49,3203,4001,856,
913,644.81,3193.33,4075,861,
914,645.14,3232.33,4075,854,
915,645.47,3230,4110,848,
916,645.8,3238,4085,878,
917,646.13,3255.67,4108,863,
918,646.46,3284,4182,867,
919,646.79,3272,4142,850,
920,647.12,3247.33,4068,859,
921,647.44,3238,4121,880,
922,647.77,3238.33,4123,859,
923,648.1,3227.67,4075,865,
924,648.43,3263.67,4089,880,
