Pixel,Wavelength,Processed,Raw,Dark,Reference
189,1246.44,1033.67,9740,8636,
190,1248,1072,9795,8782,
191,1249.56,1045.67,9748,8649,
192,1251.12,1075.33,9779,8754,
193,1252.68,1054.67,9744,8642,
194,1254.24,1091,9810,8773,
195,1255.8,1067,9773,8639,
196,1257.36,1095,9827,8797,
197,1258.92,1072.33,9785,8664,
198,1260.48,1106,9834,8768,
199,1262.04,1091.33,9780,8649,
200,1263.6,1122.33,9855,8778,
201,1265.16,1101.33,9835,8676,
202,1266.71,1119.67,9860,8792,
203,1268.27,1097,9805,8673,
204,1269.83,1124.67,9855,8764,
205,1271.39,1119,9808,8657,
206,1272.94,1146.33,9898,8783,
207,1274.5,1128.67,9831,8658,
208,1276.06,1145.67,9870,8772,
209,1277.61,1129.33,9824,8658,
210,1279.17,1150.67,9899,8775,
211,1280.73,1128.67,9818,8656,
212,1282.28,1143.67,9895,8795,
213,1283.84,1138,9844,8675,
214,1285.39,1159.67,9902,8757,
215,1286.95,1151.67,9814,8649,
216,1288.5,1165.33,9929,8784,
217,1290.05,1160.33,9843,8657,
218,1291.61,1167.67,9934,8784,
219,1293.16,1158,9826,8659,
220,1294.71,1173.33,9934,8777,
221,1296.27,1175,9867,8671,
222,1297.82,1186.67,9950,8778,
223,1299.37,1180.33,9855,8663,
224,1300.92,1189,9963,8786,
225,1302.47,1188.33,9863,8665,
226,1304.03,1197.33,9958,8768,
227,1305.58,1194.67,9859,8655,
228,1307.13,1199,9979,8789,
229,1308.68,1198.67,9883,8680,
230,1310.23,1202.33,9967,8764,
231,1311.78,1203.67,9856,8655,
232,1313.33,1207.33,9979,8772,
233,1314.88,1204,9878,8664,
234,1316.43,1198.67,9977,8786,
235,1317.97,1201.33,9876,8685,
236,1319.52,1202.67,9980,8758,
237,1321.07,1212.33,9849,8654,
238,1322.62,1204,10000,8780,
239,1324.17,1207.67,9857,8660,
240,1325.71,1197.33,9964,8758,
241,1327.26,1201.67,9857,8668,
242,1328.81,1189.67,9973,8763,
243,1330.35,1198.67,9815,8645,
244,1331.9,1185,9984,8768,
245,1333.44,1194,9842,8673,
246,1334.99,1165.33,9966,8769,
247,1336.53,1177.33,9807,8677,
248,1338.08,1165.67,9958,8753,
249,1339.62,1175.67,9829,8667,
250,1341.16,1137.33,9922,8762,
251,1342.71,1132.67,9767,8677,
252,1344.25,1108.67,9928,8780,
253,1345.79,1128.33,9756,8668,
254,1347.33,1099.33,9911,8762,
255,1348.88,1102.33,9721,8660,
256,1350.42,1058.33,9866,8769,
257,1351.96,1066.67,9697,8680,
258,1353.5,1034.67,9858,8772,
259,1355.04,1049,9665,8664,
260,1356.58,1013.33,9831,8771,
261,1358.12,1017.67,9649,8670,
262,1359.66,970.33,9787,8773,
263,1361.2,982.67,9609,8691,
264,1362.74,952.67,9755,8739,
265,1364.28,974,9589,8665,
266,1365.81,931.33,9757,8775,
267,1367.35,941.33,9560,8672,
268,1368.89,907.67,9726,8772,
269,1370.43,930.33,9553,8672,
270,1371.96,899.33,9711,8755,
271,1373.5,910.67,9519,8658,
272,1375.03,870.67,9684,8769,
273,1376.57,876.67,9506,8670,
274,1378.1,829,9622,8743,
275,1379.64,838,9429,8657,
276,1381.17,810.67,9619,8756,
277,1382.71,842.67,9512,8715,
278,1384.24,806.33,9627,8759,
279,1385.77,820.33,9436,8682,
280,1387.31,786,9587,8748,
281,1388.84,811.67,9424,8659,
282,1390.37,778.33,9599,8768,
283,1391.9,789.33,9424,8685,
284,1393.43,758,9569,8771,
285,1394.96,781,9413,8676,
286,1396.49,751.67,9551,8743,
287,1398.02,763.67,9373,8663,
288,1399.55,723.67,9542,8769,
289,1401.08,739,9359,8671,
290,1402.61,702,9504,8748,
291,1404.14,721.67,9332,8670,
292,1405.67,690,9510,8763,
293,1407.2,712,9333,8672,
294,1408.72,681,9492,8764,
295,1410.25,696,9315,8661,
296,1411.78,670,9454,8748,
297,1413.3,692,9301,8651,
298,1414.83,664,9484,8764,
299,1416.35,679,9304,8682,
300,1417.88,647.67,9464,8769,
301,1419.4,675,9309,8683,
302,1420.92,656,9459,8755,
303,1422.45,679,9295,8657,
304,1423.97,653.33,9467,8772,
305,1425.49,674.67,9305,8678,
306,1427.02,656,9468,8766,
307,1428.54,685,9298,8659,
308,1430.06,671,9480,8766,
309,1431.58,698.67,9326,8666,
310,1433.1,676.67,9496,8774,
311,1434.62,700,9306,8658,
312,1436.14,686.33,9465,8735,
313,1437.66,716.33,9329,8648,
314,1439.18,696.67,9496,8758,
315,1440.7,720.33,9338,8667,
316,1442.21,702.67,9505,8753,
317,1443.73,728.67,9359,8674,
318,1445.25,705.33,9504,8755,
319,1446.76,731,9341,8659,
320,1448.28,722,9523,8761,
321,1449.8,757,9380,8658,
322,1451.31,739.33,9522,8735,
323,1452.83,758.67,9393,8684,
324,1454.34,739.67,9524,8744,
325,1455.85,771.67,9374,8644,
326,1457.37,756.33,9561,8756,
327,1458.88,776.67,9397,8663,
328,1460.39,753.67,9537,8746,
329,1461.9,779,9396,8660,
330,1463.42,769,9558,8748,
331,1464.93,793.67,9426,8665,
332,1466.44,781.67,9565,8755,
333,1467.95,800.67,9428,8654,
334,1469.46,784,9560,8742,
335,1470.97,802.33,9411,8651,
336,1472.48,790.33,9588,8759,
337,1473.98,816,9463,8681,
338,1475.49,804.33,9595,8758,
339,1477,822.33,9454,8660,
340,1478.51,809.67,9577,8741,
341,1480.01,829.33,9445,8646,
342,1481.52,818,9603,8750,
343,1483.02,834.67,9468,8666,
344,1484.53,821,9597,8748,
345,1486.03,843.67,9455,8643,
346,1487.54,835,9615,8745,
347,1489.04,850.67,9467,8644,
348,1490.54,837.67,9628,8769,
349,1492.04,857.33,9482,8651,
350,1493.55,843.67,9611,8729,
351,1495.05,855,9458,8640,
352,1496.55,842.33,9621,8756,
353,1498.05,857,9506,8662,
354,1499.55,848,9616,8754,
355,1501.05,859,9480,8642,
356,1502.55,853,9611,8734,
357,1504.05,865,9495,8651,
358,1505.54,848,9654,8780,
359,1507.04,857,9495,8669,
360,1508.54,846.33,9616,8745,
361,1510.04,865.67,9508,8666,
362,1511.53,858,9642,8758,
363,1513.03,870.33,9494,8646,
364,1514.52,861.33,9630,8751,
365,1516.02,868.33,9502,8645,
366,1517.51,859.67,9624,8755,
367,1519,869.33,9494,8641,
368,1520.5,865.33,9635,8749,
369,1521.99,874,9514,8657,
370,1523.48,858.33,9639,8760,
371,1524.97,861.33,9504,8665,
372,1526.46,847.67,9612,8746,
373,1527.95,855.33,9480,8642,
374,1529.44,849,9630,8768,
375,1530.93,846.67,9503,8656,
376,1532.42,836.67,9600,8769,
377,1533.91,841.67,9481,8649,
378,1535.4,841,9605,8743,
379,1536.88,844,9473,8644,
380,1538.37,832.67,9605,8764,
381,1539.86,846,9490,8662,
382,1541.34,843.67,9618,8749,
383,1542.83,846.33,9461,8627,
384,1544.31,836,9597,8761,
385,1545.79,839.67,9483,8645,
386,1547.28,829,9607,8762,
387,1548.76,830,9460,8656,
388,1550.24,822,9599,8758,
389,1551.72,828.67,9459,8638,
390,1553.2,816,9583,8759,
391,1554.69,821,9458,8655,
392,1556.17,817.33,9602,8766,
393,1557.64,823.33,9454,8641,
394,1559.12,808,9589,8768,
395,1560.6,810.33,9438,8648,
396,1562.08,805,9591,8771,
397,1563.56,811,9458,8653,
398,1565.03,806.67,9560,8752,
399,1566.51,809.33,9457,8650,
400,1567.98,808.33,9570,8757,
401,1569.46,808.33,9455,8650,
402,1570.93,798,9580,8773,
403,1572.41,798.33,9442,8660,
404,1573.88,795.67,9548,8742,
405,1575.35,800.33,9441,8642,
406,1576.83,789,9549,8753,
407,1578.3,789,9425,8653,
408,1579.77,787.33,9557,8758,
409,1581.24,789.33,9442,8651,
410,1582.71,775.33,9536,8758,
411,1584.18,769,9410,8653,
412,1585.65,769.33,9533,8761,
413,1587.11,774,9423,8644,
414,1588.58,766.33,9526,8755,
415,1590.05,754.67,9409,8660,
416,1591.51,744.67,9494,8750,
417,1592.98,744,9403,8662,
418,1594.44,734,9508,8761,
419,1595.91,732.67,9381,8667,
420,1597.37,723.33,9481,8744,
421,1598.84,726,9364,8645,
422,1600.3,714.67,9481,8759,
423,1601.76,711,9357,8654,
424,1603.22,704.33,9466,8758,
425,1604.68,700.67,9364,8662,
426,1606.14,686,9431,8739,
427,1607.6,676,9313,8649,
428,1609.06,662,9422,8750,
429,1610.52,660.33,9303,8653,
430,1611.98,640,9397,8738,
431,1613.43,627.33,9264,8653,
432,1614.89,604.33,9358,8746,
433,1616.35,598,9237,8647,
434,1617.8,575.67,9353,8761,
435,1619.26,556.33,9222,8677,
436,1620.71,529.33,9282,8750,
437,1622.16,509,9160,8649,
438,1623.62,487,9239,8755,
439,1625.07,472,9111,8645,
440,1626.52,460,9237,8771,
441,1627.97,456.33,9110,8662,
442,1629.42,446.67,9197,8742,
443,1630.87,430.33,9081,8644,
444,1632.32,408.67,9161,8762,
445,1633.77,393.33,9054,8664,
446,1635.22,380.33,9156,8765,
447,1636.66,372.33,9027,8667,
448,1638.11,360.67,9126,8760,
449,1639.55,348.67,8990,8634,
450,1641,327,9091,8767,
451,1642.44,314,8961,8660,
452,1643.89,300.67,9059,8742,
453,1645.33,285,8943,8659,
454,1646.77,258.67,9011,8757,
455,1648.22,235,8885,8647,
456,1649.66,217.33,8983,8770,
457,1651.1,197.67,8859,8658,
458,1652.54,179.67,8936,8757,
459,1653.98,153.33,8806,8647,
460,1655.42,128,8866,8744,
461,1656.85,109,8766,8663,
462,1658.29,97,8867,8765,
463,1659.73,84,8759,8673,
464,1661.16,72.67,8819,8755,
465,1662.6,59.67,8716,8648,
466,1664.03,49.33,8808,8761,
467,1665.47,47.33,8698,8665,
468,1666.9,52.67,8813,8751,
469,1668.33,57.33,8722,8659,
470,1669.77,56,8788,8741,
471,1671.2,53.33,8709,8651,
472,1672.63,55,8828,8773,
473,1674.06,57,8716,8664,
474,1675.49,60,8815,8751,
475,1676.92,54,8697,8633,
476,1678.34,41.67,8785,8751,
477,1679.77,38.33,8701,8674,
478,1681.2,41.67,8815,8761,
479,1682.62,43.67,8716,8672,
480,1684.05,39,8811,8778,
481,1685.47,37,8688,8648,
482,1686.9,34.67,8796,8758,
483,1688.32,38,8707,8681,
484,1689.74,34.67,8819,8769,
485,1691.16,35,8689,8661,
486,1692.58,27.33,8770,8743,
487,1694,30,8666,8639,
488,1695.42,30.67,8793,8757,
489,1696.84,38.67,8700,8671,
490,1698.26,42.67,8809,8758,
491,1699.68,43,8694,8646,
492,1701.1,34.67,8771,8741,
493,1702.51,34,8669,8643,
494,1703.93,34.33,8802,8756,
495,1705.34,40,8691,8660,
496,1706.76,38,8773,8730,
497,1708.17,36.33,8694,8654,
498,1709.58,31.67,8791,8765,
499,1710.99,33.67,8686,8657,
500,1712.4,41.33,8811,8765,
501,1713.81,43.33,8709,8660,
502,1715.22,38,8762,8727,
503,1716.63,30.33,8677,8647,
504,1718.04,25.67,8794,8768,
505,1719.45,29.33,8696,8675,
506,1720.85,37.33,8793,8752,
507,1722.26,43.67,8709,8659,
508,1723.67,40.33,8784,8744,
509,1725.07,35.33,8673,8642,
510,1726.47,33.33,8797,8762,
511,1727.88,34,8701,8667,
