Pixel,Wavelength,Processed,Raw,Dark,Reference
103,1111.4,1837.67,10562,8638,
104,1112.97,1878.33,10550,8768,
105,1114.55,1836.33,10553,8624,
106,1116.13,1869.33,10571,8773,
107,1117.7,1806,10512,8631,
108,1119.28,1825.33,10494,8755,
109,1120.86,1766.67,10478,8622,
110,1122.43,1786,10477,8772,
111,1124.01,1719,10428,8631,
112,1125.59,1739.67,10403,8748,
113,1127.16,1674.33,10382,8615,
114,1128.74,1686.33,10365,8764,
115,1130.31,1612,10327,8636,
116,1131.89,1625.33,10303,8759,
117,1133.46,1562,10276,8635,
118,1135.04,1585.33,10244,8743,
119,1136.61,1521,10231,8617,
120,1138.19,1547,10207,8759,
121,1139.76,1501,10211,8632,
122,1141.34,1553.33,10227,8751,
123,1142.91,1517,10230,8625,
124,1144.49,1574,10244,8774,
125,1146.06,1563,10277,8630,
126,1147.64,1654.67,10327,8755,
127,1149.21,1647,10382,8637,
128,1150.78,1727,10376,8752,
129,1152.36,1698.33,10425,8613,
130,1153.93,1775,10429,8770,
131,1155.51,1742.33,10479,8625,
132,1157.08,1817,10483,8769,
133,1158.65,1772.67,10517,8634,
134,1160.22,1830,10477,8756,
135,1161.8,1773.67,10506,8620,
136,1163.37,1833.33,10497,8783,
137,1164.94,1780,10533,8633,
138,1166.51,1843.67,10499,8773,
139,1168.09,1776.33,10511,8606,
140,1169.66,1825,10451,8753,
141,1171.23,1748.33,10496,8624,
142,1172.8,1799.33,10451,8776,
143,1174.37,1729,10496,8645,
144,1175.94,1791.67,10416,8755,
145,1177.51,1731.33,10480,8617,
146,1179.09,1786,10441,8771,
147,1180.66,1717.33,10464,8639,
148,1182.23,1784.67,10435,8778,
149,1183.8,1742.33,10493,8621,
150,1185.37,1807.67,10452,8754,
151,1186.94,1742.33,10488,8635,
152,1188.51,1799.33,10448,8772,
153,1190.08,1757.67,10501,8632,
154,1191.65,1832,10498,8770,
155,1193.21,1785.67,10545,8646,
156,1194.78,1859.33,10484,8754,
157,1196.35,1816.67,10565,8616,
158,1197.92,1890.67,10536,8765,
159,1199.49,1838.67,10592,8640,
160,1201.06,1914.33,10554,8761,
161,1202.62,1859.33,10622,8624,
162,1204.19,1925.67,10554,8767,
163,1205.76,1864.33,10627,8635,
164,1207.33,1939.67,10599,8785,
165,1208.89,1896.67,10679,8666,
166,1210.46,1975.67,10620,8757,
167,1212.03,1918,10687,8636,
168,1213.59,1983.33,10617,8777,
169,1215.16,1941.33,10711,8652,
170,1216.73,2035,10698,8773,
171,1218.29,1995.33,10761,8640,
172,1219.86,2071.67,10715,8775,
173,1221.42,2028,10793,8639,
174,1222.99,2113.33,10774,8784,
175,1224.55,2072.33,10844,8648,
176,1226.12,2151,10804,8773,
177,1227.68,2103.67,10875,8649,
178,1229.25,2170,10832,8778,
179,1230.81,2119,10868,8638,
180,1232.37,2188.67,10853,8780,
181,1233.94,2148,10908,8645,
182,1235.5,2223,10876,8768,
183,1237.06,2169.67,10922,8624,
184,1238.63,2233.67,10873,8770,
185,1240.19,2185.67,10940,8640,
186,1241.75,2256,10946,8792,
187,1243.31,2207.67,10963,8649,
188,1244.88,2271.33,10927,8772,
189,1246.44,2232.33,10981,8636,
190,1248,2296,10979,8782,
191,1249.56,2254,10995,8649,
192,1251.12,2321,10973,8754,
193,1252.68,2290.33,11040,8642,
194,1254.24,2352.33,11027,8773,
195,1255.8,2301.67,11044,8639,
196,1257.36,2358,11043,8797,
197,1258.92,2332.33,11087,8664,
198,1260.48,2401.33,11096,8768,
199,1262.04,2368.67,11102,8649,
200,1263.6,2416.67,11103,8778,
201,1265.16,2381,11148,8676,
202,1266.71,2428.67,11138,8792,
203,1268.27,2397.33,11141,8673,
204,1269.83,2452,11142,8764,
205,1271.39,2423.67,11167,8657,
206,1272.94,2458.33,11166,8783,
207,1274.5,2425.33,11140,8658,
208,1276.06,2472,11183,8772,
209,1277.61,2456.67,11181,8658,
210,1279.17,2488.67,11211,8775,
211,1280.73,2449.33,11163,8656,
212,1282.28,2479.33,11200,8795,
213,1283.84,2476.33,11201,8675,
214,1285.39,2525.33,11255,8757,
215,1286.95,2501.67,11201,8649,
216,1288.5,2512,11239,8784,
217,1290.05,2493.33,11186,8657,
218,1291.61,2521.67,11280,8784,
219,1293.16,2508.33,11199,8659,
220,1294.71,2530.67,11266,8777,
221,1296.27,2523.67,11234,8671,
222,1297.82,2543.33,11297,8778,
223,1299.37,2538.33,11211,8663,
224,1300.92,2563.67,11334,8786,
225,1302.47,2580.67,11260,8665,
226,1304.03,2596,11367,8768,
227,1305.58,2584.33,11249,8655,
228,1307.13,2577.67,11349,8789,
229,1308.68,2583.67,11259,8680,
230,1310.23,2596,11376,8764,
231,1311.78,2602,11252,8655,
232,1313.33,2597.67,11369,8772,
233,1314.88,2594.67,11263,8664,
234,1316.43,2584.67,11374,8786,
235,1317.97,2591.67,11252,8685,
236,1319.52,2599.33,11378,8758,
237,1321.07,2611,11265,8654,
238,1322.62,2589.67,11382,8780,
239,1324.17,2589.33,11216,8660,
240,1325.71,2580,11368,8758,
241,1327.26,2598.67,11242,8668,
242,1328.81,2576,11375,8763,
243,1330.35,2585,11187,8645,
244,1331.9,2556.67,11369,8768,
245,1333.44,2571,11200,8673,
246,1334.99,2529.67,11354,8769,
247,1336.53,2543,11154,8677,
248,1338.08,2508,11320,8753,
249,1339.62,2518,11147,8667,
250,1341.16,2457.33,11269,8762,
251,1342.71,2457.33,11062,8677,
252,1344.25,2413.67,11260,8780,
253,1345.79,2430.33,11044,8668,
254,1347.33,2366,11197,8762,
255,1348.88,2358.67,10947,8660,
256,1350.42,2288.33,11123,8769,
257,1351.96,2301.33,10904,8680,
258,1353.5,2242.67,11098,8772,
259,1355.04,2255.33,10842,8664,
260,1356.58,2183,11033,8771,
261,1358.12,2187.33,10779,8670,
262,1359.66,2110,10964,8773,
263,1361.2,2135.67,10721,8691,
264,1362.74,2084,10925,8739,
265,1364.28,2109.67,10701,8665,
266,1365.81,2027.33,10882,8775,
267,1367.35,2039.67,10611,8672,
268,1368.89,1985.67,10845,8772,
269,1370.43,2024.33,10617,8672,
270,1371.96,1954.33,10810,8755,
271,1373.5,1962,10521,8658,
272,1375.03,1880.67,10737,8769,
273,1376.57,1899,10481,8670,
274,1378.1,1815,10661,8743,
275,1379.64,1822,10373,8657,
276,1381.17,1753.67,10588,8756,
277,1382.71,1800.67,10428,8715,
278,1384.24,1748.67,10616,8759,
279,1385.77,1788,10358,8682,
280,1387.31,1735.33,10579,8748,
281,1388.84,1768.67,10358,8659,
282,1390.37,1693,10544,8768,
283,1391.9,1707.33,10289,8685,
284,1393.43,1652.33,10513,8771,
285,1394.96,1701.33,10287,8676,
286,1396.49,1633,10494,8743,
287,1398.02,1652,10200,8663,
288,1399.55,1577.33,10437,8769,
289,1401.08,1616.33,10198,8671,
290,1402.61,1552.33,10402,8748,
291,1404.14,1568,10146,8670,
292,1405.67,1495.67,10337,8763,
293,1407.2,1526,10109,8672,
294,1408.72,1475.67,10331,8764,
295,1410.25,1511.33,10084,8661,
296,1411.78,1461.33,10292,8748,
297,1413.3,1489.33,10068,8651,
298,1414.83,1426.33,10271,8764,
299,1416.35,1456,10037,8682,
300,1417.88,1412.33,10275,8769,
301,1419.4,1468.33,10059,8683,
302,1420.92,1431.33,10278,8755,
303,1422.45,1464.67,10052,8657,
304,1423.97,1414,10248,8772,
305,1425.49,1456.67,10049,8678,
306,1427.02,1432.33,10289,8766,
307,1428.54,1485.67,10062,8659,
308,1430.06,1450,10297,8766,
309,1431.58,1494,10082,8666,
310,1433.1,1451,10309,8774,
311,1434.62,1501.67,10060,8658,
312,1436.14,1482,10303,8735,
313,1437.66,1532.67,10124,8648,
314,1439.18,1489,10312,8758,
315,1440.7,1526,10104,8667,
316,1442.21,1502.67,10340,8753,
317,1443.73,1565.67,10158,8674,
318,1445.25,1543.67,10381,8755,
319,1446.76,1586.33,10180,8659,
320,1448.28,1552.67,10373,8761,
321,1449.8,1603,10183,8658,
322,1451.31,1586,10407,8735,
323,1452.83,1633,10245,8684,
324,1454.34,1602.33,10410,8744,
325,1455.85,1643,10224,8644,
326,1457.37,1613.33,10439,8756,
327,1458.88,1661.33,10240,8663,
328,1460.39,1643.33,10470,8746,
329,1461.9,1690.33,10289,8660,
330,1463.42,1655.33,10466,8748,
331,1464.93,1683.67,10284,8665,
332,1466.44,1662,10469,8755,
333,1467.95,1712,10307,8654,
334,1469.46,1700.67,10511,8742,
335,1470.97,1736,10331,8651,
336,1472.48,1705.33,10518,8759,
337,1473.98,1742,10358,8681,
338,1475.49,1724.67,10548,8758,
339,1477,1768.67,10367,8660,
340,1478.51,1756.33,10550,8741,
341,1480.01,1787.33,10399,8646,
342,1481.52,1755.33,10550,8750,
343,1483.02,1781.33,10379,8666,
344,1484.53,1772,10579,8748,
345,1486.03,1819.33,10415,8643,
346,1487.54,1795.67,10600,8745,
347,1489.04,1812,10404,8644,
348,1490.54,1781.67,10590,8769,
349,1492.04,1824.33,10415,8651,
350,1493.55,1817,10617,8729,
351,1495.05,1838.67,10439,8640,
352,1496.55,1805.33,10585,8756,
353,1498.05,1822.33,10450,8662,
354,1499.55,1808.33,10604,8754,
355,1501.05,1840.33,10429,8642,
356,1502.55,1833.33,10618,8734,
357,1504.05,1854,10480,8651,
358,1505.54,1817,10629,8780,
359,1507.04,1831,10442,8669,
360,1508.54,1823,10616,8745,
361,1510.04,1858.67,10491,8666,
362,1511.53,1846,10638,8758,
363,1513.03,1858.33,10479,8646,
364,1514.52,1834.67,10613,8751,
365,1516.02,1855.33,10454,8645,
366,1517.51,1850.67,10650,8755,
367,1519,1870,10489,8641,
368,1520.5,1845.67,10616,8749,
369,1521.99,1849.33,10479,8657,
370,1523.48,1828,10619,8760,
371,1524.97,1842.33,10468,8665,
372,1526.46,1832.67,10611,8746,
373,1527.95,1842,10472,8642,
374,1529.44,1814,10599,8768,
375,1530.93,1810.67,10437,8656,
376,1532.42,1800.67,10589,8769,
377,1533.91,1821,10450,8649,
378,1535.4,1807.33,10585,8743,
379,1536.88,1804.67,10423,8644,
380,1538.37,1777.33,10557,8764,
381,1539.86,1796,10422,8662,
382,1541.34,1797,10584,8749,
383,1542.83,1807,10423,8627,
384,1544.31,1788.33,10551,8761,
385,1545.79,1779.67,10424,8645,
386,1547.28,1757.33,10532,8762,
387,1548.76,1760,10379,8656,
388,1550.24,1756.67,10545,8758,
389,1551.72,1771,10398,8638,
390,1553.2,1747.67,10525,8759,
391,1554.69,1751.67,10372,8655,
392,1556.17,1739.33,10538,8766,
393,1557.64,1756.33,10370,8641,
394,1559.12,1741.67,10536,8768,
395,1560.6,1742.33,10376,8648,
396,1562.08,1725.67,10502,8771,
397,1563.56,1735,10371,8653,
398,1565.03,1736,10508,8752,
399,1566.51,1740,10384,8650,
400,1567.98,1722,10487,8757,
401,1569.46,1708.67,10352,8650,
402,1570.93,1689,10467,8773,
403,1572.41,1697.33,10331,8660,
404,1573.88,1701.33,10469,8742,
405,1575.35,1713.33,10348,8642,
406,1576.83,1693.33,10460,8753,
407,1578.3,1689.67,10320,8653,
408,1579.77,1672,10453,8758,
409,1581.24,1680,10305,8651,
410,1582.71,1666.67,10449,8758,
411,1584.18,1658,10308,8653,
412,1585.65,1634.33,10389,8761,
413,1587.11,1631.33,10264,8644,
414,1588.58,1622.67,10401,8755,
415,1590.05,1620.33,10262,8660,
416,1591.51,1603.33,10363,8750,
417,1592.98,1591.67,10257,8662,
418,1594.44,1565,10328,8761,
419,1595.91,1560,10200,8667,
420,1597.37,1553.67,10324,8744,
421,1598.84,1556.33,10193,8645,
422,1600.3,1530,10300,8759,
423,1601.76,1509,10155,8654,
424,1603.22,1485.33,10243,8758,
425,1604.68,1482.33,10132,8662,
426,1606.14,1469.33,10231,8739,
427,1607.6,1454.33,10095,8649,
428,1609.06,1421.33,10175,8750,
429,1610.52,1398.67,10046,8653,
430,1611.98,1361,10116,8738,
431,1613.43,1335,9965,8653,
432,1614.89,1306,10061,8746,
433,1616.35,1278.67,9938,8647,
434,1617.8,1230.33,9991,8761,
435,1619.26,1192.67,9847,8677,
436,1620.71,1159.33,9928,8750,
437,1622.16,1130,9779,8649,
438,1623.62,1082,9837,8755,
439,1625.07,1033,9679,8645,
440,1626.52,987.67,9754,8771,
441,1627.97,967,9608,8662,
442,1629.42,952,9714,8742,
443,1630.87,930.33,9582,8644,
444,1632.32,891,9643,8762,
445,1633.77,856.33,9518,8664,
446,1635.22,824.33,9599,8765,
447,1636.66,807,9452,8667,
448,1638.11,783.67,9562,8760,
449,1639.55,754.33,9398,8634,
450,1641,707.33,9464,8767,
451,1642.44,665,9321,8660,
452,1643.89,630,9379,8742,
453,1645.33,600.67,9251,8659,
454,1646.77,566.33,9330,8757,
455,1648.22,519.33,9181,8647,
456,1649.66,463,9221,8770,
457,1651.1,411,9062,8658,
458,1652.54,370.67,9135,8757,
459,1653.98,334.67,8977,8647,
460,1655.42,292.67,9040,8744,
461,1656.85,248.33,8915,8663,
462,1658.29,203.33,8962,8765,
463,1659.73,176.33,8834,8673,
464,1661.16,165,8926,8755,
465,1662.6,152,8811,8648,
466,1664.03,126,8883,8761,
467,1665.47,101,8758,8665,
468,1666.9,90,8839,8751,
469,1668.33,101.67,8748,8659,
470,1669.77,121,8869,8741,
471,1671.2,125.33,8797,8651,
472,1672.63,115.67,8875,8773,
473,1674.06,107.33,8763,8664,
474,1675.49,112.67,8872,8751,
475,1676.92,116.67,8751,8633,
476,1678.34,109,8862,8751,
477,1679.77,99.67,8772,8674,
478,1681.2,87,8851,8761,
479,1682.62,89.67,8745,8672,
480,1684.05,95.33,8884,8778,
481,1685.47,100.67,8755,8648,
482,1686.9,90.33,8847,8758,
483,1688.32,81,8756,8681,
484,1689.74,74,8848,8769,
485,1691.16,83,8729,8661,
486,1692.58,89,8845,8743,
487,1694,96,8736,8639,
488,1695.42,85,8846,8757,
489,1696.84,83,8740,8671,
490,1698.26,81.67,8849,8758,
491,1699.68,92,8731,8646,
492,1701.1,94.67,8841,8741,
493,1702.51,92.33,8742,8643,
494,1703.93,79,8834,8756,
495,1705.34,83.33,8720,8660,
496,1706.76,87.33,8842,8730,
497,1708.17,93.67,8744,8654,
498,1709.58,84,8844,8765,
499,1710.99,80,8740,8657,
500,1712.4,78.67,8843,8765,
501,1713.81,85.33,8735,8660,
502,1715.22,91.67,8830,8727,
503,1716.63,91.67,8744,8647,
504,1718.04,80,8843,8768,
505,1719.45,67.33,8743,8675,
506,1720.85,64.33,8811,8752,
507,1722.26,76.67,8725,8659,
508,1723.67,90.33,8849,8744,
509,1725.07,86.67,8742,8642,
510,1726.47,72,8817,8762,
511,1727.88,61,8728,8667,
